"peripheral name","peripheral address","time since the scan start at: 19:37:27.714","RSSI value [dB]"
"ble_beacon9","E4:65:B8:DA:25:46","0.040","-53"
"ble_beacon9","E4:65:B8:DA:25:46","0.096","-51"
"ble_beacon9","E4:65:B8:DA:25:46","0.129","-52"
"ble_beacon9","E4:65:B8:DA:25:46","0.308","-55"
"ble_beacon9","E4:65:B8:DA:25:46","0.585","-71"
"ble_beacon9","E4:65:B8:DA:25:46","1.091","-66"
"ble_beacon9","E4:65:B8:DA:25:46","1.397","-59"
"ble_beacon9","E4:65:B8:DA:25:46","1.441","-58"
"ble_beacon9","E4:65:B8:DA:25:46","1.481","-59"
"ble_beacon9","E4:65:B8:DA:25:46","1.525","-58"
"ble_beacon9","E4:65:B8:DA:25:46","1.746","-52"
"ble_beacon9","E4:65:B8:DA:25:46","1.796","-52"
"ble_beacon9","E4:65:B8:DA:25:46","1.928","-52"
"ble_beacon9","E4:65:B8:DA:25:46","1.978","-59"
"ble_beacon9","E4:65:B8:DA:25:46","2.331","-51"
"ble_beacon9","E4:65:B8:DA:25:46","2.415","-50"
"ble_beacon9","E4:65:B8:DA:25:46","2.598","-50"
"ble_beacon9","E4:65:B8:DA:25:46","2.642","-51"
"ble_beacon9","E4:65:B8:DA:25:46","2.684","-50"
"ble_beacon9","E4:65:B8:DA:25:46","2.777","-58"
"ble_beacon9","E4:65:B8:DA:25:46","2.862","-57"
"ble_beacon9","E4:65:B8:DA:25:46","3.338","-56"
"ble_beacon9","E4:65:B8:DA:25:46","3.377","-57"
"ble_beacon9","E4:65:B8:DA:25:46","3.690","-51"
"ble_beacon9","E4:65:B8:DA:25:46","3.740","-51"
"ble_beacon9","E4:65:B8:DA:25:46","3.784","-51"
"ble_beacon9","E4:65:B8:DA:25:46","3.835","-51"
"ble_beacon9","E4:65:B8:DA:25:46","3.876","-56"
"ble_beacon9","E4:65:B8:DA:25:46","4.005","-57"
"ble_beacon9","E4:65:B8:DA:25:46","4.491","-56"
"ble_beacon9","E4:65:B8:DA:25:46","4.967","-56"
"ble_beacon9","E4:65:B8:DA:25:46","5.283","-69"
"ble_beacon9","E4:65:B8:DA:25:46","5.319","-51"
