"peripheral name","peripheral address","time since the scan start at: 18:20:46.235","RSSI value [dB]"
"ble_beacon5","E4:65:B8:D8:E6:82","0.037","-50"
"ble_beacon5","E4:65:B8:D8:E6:82","0.081","-48"
"ble_beacon5","E4:65:B8:D8:E6:82","0.218","-50"
"ble_beacon5","E4:65:B8:D8:E6:82","0.261","-59"
"ble_beacon5","E4:65:B8:D8:E6:82","0.436","-59"
"ble_beacon5","E4:65:B8:D8:E6:82","0.487","-59"
"ble_beacon5","E4:65:B8:D8:E6:82","0.526","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","0.576","-62"
"ble_beacon5","E4:65:B8:D8:E6:82","0.706","-51"
"ble_beacon5","E4:65:B8:D8:E6:82","0.889","-59"
"ble_beacon5","E4:65:B8:D8:E6:82","0.976","-56"
"ble_beacon5","E4:65:B8:D8:E6:82","1.066","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","1.157","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","1.199","-51"
"ble_beacon5","E4:65:B8:D8:E6:82","1.239","-51"
"ble_beacon5","E4:65:B8:D8:E6:82","1.280","-51"
"ble_beacon5","E4:65:B8:D8:E6:82","1.330","-51"
"ble_beacon5","E4:65:B8:D8:E6:82","1.372","-58"
"ble_beacon5","E4:65:B8:D8:E6:82","1.512","-58"
"ble_beacon5","E4:65:B8:D8:E6:82","1.603","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","1.779","-52"
"ble_beacon5","E4:65:B8:D8:E6:82","1.951","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","2.219","-52"
"ble_beacon5","E4:65:B8:D8:E6:82","2.359","-52"
"ble_beacon5","E4:65:B8:D8:E6:82","2.408","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","2.449","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","2.496","-61"
"ble_beacon5","E4:65:B8:D8:E6:82","2.636","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","2.823","-52"
"ble_beacon5","E4:65:B8:D8:E6:82","2.958","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","3.094","-61"
"ble_beacon5","E4:65:B8:D8:E6:82","3.146","-59"
"ble_beacon5","E4:65:B8:D8:E6:82","3.194","-59"
"ble_beacon5","E4:65:B8:D8:E6:82","3.239","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","3.283","-59"
"ble_beacon5","E4:65:B8:D8:E6:82","3.322","-52"
"ble_beacon5","E4:65:B8:D8:E6:82","3.418","-52"
"ble_beacon5","E4:65:B8:D8:E6:82","3.463","-52"
"ble_beacon5","E4:65:B8:D8:E6:82","3.777","-59"
"ble_beacon5","E4:65:B8:D8:E6:82","3.825","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","3.965","-52"
"ble_beacon5","E4:65:B8:D8:E6:82","4.108","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","4.148","-61"
"ble_beacon5","E4:65:B8:D8:E6:82","4.286","-59"
"ble_beacon5","E4:65:B8:D8:E6:82","4.417","-52"
"ble_beacon5","E4:65:B8:D8:E6:82","4.461","-51"
"ble_beacon5","E4:65:B8:D8:E6:82","4.500","-52"
"ble_beacon5","E4:65:B8:D8:E6:82","4.726","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","4.774","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","4.963","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","5.002","-52"
"ble_beacon5","E4:65:B8:D8:E6:82","5.216","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","5.304","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","5.393","-59"
"ble_beacon5","E4:65:B8:D8:E6:82","5.526","-52"
"ble_beacon5","E4:65:B8:D8:E6:82","5.570","-52"
"ble_beacon5","E4:65:B8:D8:E6:82","5.615","-52"
"ble_beacon5","E4:65:B8:D8:E6:82","5.665","-52"
"ble_beacon5","E4:65:B8:D8:E6:82","5.796","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","5.840","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","6.117","-52"
"ble_beacon5","E4:65:B8:D8:E6:82","6.155","-51"
"ble_beacon5","E4:65:B8:D8:E6:82","6.294","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","6.342","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","6.385","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","6.430","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","6.614","-60"
"ble_beacon5","E4:65:B8:D8:E6:82","6.793","-52"
"ble_beacon5","E4:65:B8:D8:E6:82","6.838","-52"
