"peripheral name","peripheral address","time since the scan start at: 19:26:38.540","RSSI value [dB]"
"ble_beacon6","E4:65:B8:DA:4A:C6","0.023","-58"
"ble_beacon6","E4:65:B8:DA:4A:C6","0.065","-58"
"ble_beacon6","E4:65:B8:DA:4A:C6","0.114","-58"
"ble_beacon6","E4:65:B8:DA:4A:C6","0.159","-58"
"ble_beacon6","E4:65:B8:DA:4A:C6","0.348","-55"
"ble_beacon6","E4:65:B8:DA:4A:C6","0.437","-51"
"ble_beacon6","E4:65:B8:DA:4A:C6","0.479","-51"
"ble_beacon6","E4:65:B8:DA:4A:C6","0.520","-52"
"ble_beacon6","E4:65:B8:DA:4A:C6","0.614","-60"
"ble_beacon6","E4:65:B8:DA:4A:C6","0.705","-59"
"ble_beacon6","E4:65:B8:DA:4A:C6","0.753","-59"
"ble_beacon6","E4:65:B8:DA:4A:C6","0.891","-57"
"ble_beacon6","E4:65:B8:DA:4A:C6","1.066","-54"
"ble_beacon6","E4:65:B8:DA:4A:C6","1.108","-53"
"ble_beacon6","E4:65:B8:DA:4A:C6","1.151","-59"
"ble_beacon6","E4:65:B8:DA:4A:C6","1.288","-60"
"ble_beacon6","E4:65:B8:DA:4A:C6","1.378","-56"
"ble_beacon6","E4:65:B8:DA:4A:C6","1.424","-56"
"ble_beacon6","E4:65:B8:DA:4A:C6","1.473","-57"
"ble_beacon6","E4:65:B8:DA:4A:C6","1.521","-56"
"ble_beacon6","E4:65:B8:DA:4A:C6","1.612","-52"
"ble_beacon6","E4:65:B8:DA:4A:C6","1.703","-53"
"ble_beacon6","E4:65:B8:DA:4A:C6","1.786","-59"
"ble_beacon6","E4:65:B8:DA:4A:C6","1.921","-60"
"ble_beacon6","E4:65:B8:DA:4A:C6","1.970","-56"
"ble_beacon6","E4:65:B8:DA:4A:C6","2.062","-56"
"ble_beacon6","E4:65:B8:DA:4A:C6","2.108","-52"
"ble_beacon6","E4:65:B8:DA:4A:C6","2.248","-52"
"ble_beacon6","E4:65:B8:DA:4A:C6","2.426","-58"
"ble_beacon6","E4:65:B8:DA:4A:C6","2.512","-57"
"ble_beacon6","E4:65:B8:DA:4A:C6","2.556","-56"
"ble_beacon6","E4:65:B8:DA:4A:C6","2.784","-53"
"ble_beacon6","E4:65:B8:DA:4A:C6","2.911","-60"
"ble_beacon6","E4:65:B8:DA:4A:C6","3.188","-56"
"ble_beacon6","E4:65:B8:DA:4A:C6","3.237","-53"
"ble_beacon6","E4:65:B8:DA:4A:C6","3.300","-53"
"ble_beacon6","E4:65:B8:DA:4A:C6","3.331","-53"
"ble_beacon6","E4:65:B8:DA:4A:C6","3.509","-60"
"ble_beacon6","E4:65:B8:DA:4A:C6","3.594","-59"
"ble_beacon6","E4:65:B8:DA:4A:C6","3.732","-56"
"ble_beacon6","E4:65:B8:DA:4A:C6","3.960","-53"
"ble_beacon6","E4:65:B8:DA:4A:C6","4.047","-59"
"ble_beacon6","E4:65:B8:DA:4A:C6","4.088","-59"
"ble_beacon6","E4:65:B8:DA:4A:C6","4.136","-60"
"ble_beacon6","E4:65:B8:DA:4A:C6","4.183","-56"
"ble_beacon6","E4:65:B8:DA:4A:C6","4.230","-56"
"ble_beacon6","E4:65:B8:DA:4A:C6","4.278","-56"
