"peripheral name","peripheral address","time since the scan start at: 15:28:07.089","RSSI value [dB]"
"ble_beacon12","94:B9:7E:E6:7A:72","0.057","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","0.183","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","0.269","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","0.316","-54"
"ble_beacon12","94:B9:7E:E6:7A:72","1.058","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","1.146","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","1.337","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","1.385","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","1.575","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","1.832","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","1.879","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","1.927","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","2.016","-54"
"ble_beacon12","94:B9:7E:E6:7A:72","2.061","-54"
"ble_beacon12","94:B9:7E:E6:7A:72","2.342","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","2.388","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","2.434","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","2.481","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","2.525","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","2.708","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","2.843","-60"
"ble_beacon12","94:B9:7E:E6:7A:72","2.966","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","3.153","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","3.197","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","3.285","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","3.329","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","3.373","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","3.560","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","3.603","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","3.732","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","3.833","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","4.322","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","4.371","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","4.413","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","4.813","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","4.862","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","4.948","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","4.993","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","5.090","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","5.179","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","5.367","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","5.409","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","5.457","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","5.553","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","5.598","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","5.688","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","5.828","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","5.868","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","5.912","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","6.050","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","6.099","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","6.145","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","6.189","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","6.460","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","6.723","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","6.776","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","6.855","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","7.031","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","7.212","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","7.445","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","7.488","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","7.529","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","7.578","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","7.749","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","7.933","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","8.293","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","8.345","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","8.658","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","8.740","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","8.930","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","9.156","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","9.283","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","9.572","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","9.705","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","9.749","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","9.791","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","10.322","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","10.874","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","10.961","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","11.154","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","11.288","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","11.508","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","11.684","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","11.913","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","12.007","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","12.046","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","12.182","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","12.225","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","12.454","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","12.501","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","12.547","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","12.591","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","12.820","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","12.913","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","12.996","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","13.043","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","13.090","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","13.136","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","13.275","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","13.363","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","13.404","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","13.534","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","13.625","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","13.722","-54"
"ble_beacon12","94:B9:7E:E6:7A:72","13.918","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","14.227","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","14.267","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","14.311","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","14.631","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","14.729","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","14.772","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","14.858","-56"
