"peripheral name","peripheral address","time since the scan start at: 18:47:10.786","RSSI value [dB]"
"ble_beacon12","94:B9:7E:E6:7A:72","0.032","-54"
"ble_beacon12","94:B9:7E:E6:7A:72","0.169","-54"
"ble_beacon12","94:B9:7E:E6:7A:72","0.260","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","0.303","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","0.392","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","0.488","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","0.631","-51"
"ble_beacon12","94:B9:7E:E6:7A:72","0.676","-51"
"ble_beacon12","94:B9:7E:E6:7A:72","0.766","-51"
"ble_beacon12","94:B9:7E:E6:7A:72","0.805","-52"
"ble_beacon12","94:B9:7E:E6:7A:72","1.296","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","1.390","-54"
"ble_beacon12","94:B9:7E:E6:7A:72","1.617","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","1.661","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","1.711","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","1.886","-53"
"ble_beacon12","94:B9:7E:E6:7A:72","2.113","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","2.211","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","2.404","-52"
"ble_beacon12","94:B9:7E:E6:7A:72","3.224","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","3.265","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","3.455","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","3.687","-54"
"ble_beacon12","94:B9:7E:E6:7A:72","3.948","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","4.406","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","5.154","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","5.377","-61"
"ble_beacon12","94:B9:7E:E6:7A:72","5.460","-61"
"ble_beacon12","94:B9:7E:E6:7A:72","5.509","-61"
"ble_beacon12","94:B9:7E:E6:7A:72","6.319","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","6.506","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","6.548","-54"
"ble_beacon12","94:B9:7E:E6:7A:72","6.642","-52"
"ble_beacon12","94:B9:7E:E6:7A:72","6.642","-52"
"ble_beacon12","94:B9:7E:E6:7A:72","6.774","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","6.774","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","6.815","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","6.815","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","7.035","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","7.035","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","7.132","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","7.132","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","7.228","-54"
"ble_beacon12","94:B9:7E:E6:7A:72","7.228","-54"
"ble_beacon12","94:B9:7E:E6:7A:72","7.271","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","7.271","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","7.495","-75"
"ble_beacon12","94:B9:7E:E6:7A:72","7.495","-75"
"ble_beacon12","94:B9:7E:E6:7A:72","7.584","-72"
"ble_beacon12","94:B9:7E:E6:7A:72","7.584","-72"
"ble_beacon12","94:B9:7E:E6:7A:72","7.630","-62"
"ble_beacon12","94:B9:7E:E6:7A:72","7.630","-62"
"ble_beacon12","94:B9:7E:E6:7A:72","7.679","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","7.679","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","8.602","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","8.602","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","9.098","-53"
"ble_beacon12","94:B9:7E:E6:7A:72","9.098","-53"
"ble_beacon12","94:B9:7E:E6:7A:72","9.148","-53"
"ble_beacon12","94:B9:7E:E6:7A:72","9.148","-53"
"ble_beacon12","94:B9:7E:E6:7A:72","9.197","-53"
"ble_beacon12","94:B9:7E:E6:7A:72","9.197","-53"
"ble_beacon12","94:B9:7E:E6:7A:72","9.240","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","9.240","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","9.334","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","9.334","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","9.375","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","9.375","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","9.808","-54"
"ble_beacon12","94:B9:7E:E6:7A:72","9.808","-54"
"ble_beacon12","94:B9:7E:E6:7A:72","9.895","-54"
"ble_beacon12","94:B9:7E:E6:7A:72","9.895","-54"
"ble_beacon12","94:B9:7E:E6:7A:72","9.941","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","9.941","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","10.036","-60"
"ble_beacon12","94:B9:7E:E6:7A:72","10.036","-60"
"ble_beacon12","94:B9:7E:E6:7A:72","10.449","-49"
"ble_beacon12","94:B9:7E:E6:7A:72","10.449","-49"
"ble_beacon12","94:B9:7E:E6:7A:72","11.167","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","11.167","-55"
"ble_beacon12","94:B9:7E:E6:7A:72","11.258","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","11.258","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","11.518","-52"
"ble_beacon12","94:B9:7E:E6:7A:72","11.518","-52"
"ble_beacon12","94:B9:7E:E6:7A:72","11.564","-51"
"ble_beacon12","94:B9:7E:E6:7A:72","11.564","-51"
"ble_beacon12","94:B9:7E:E6:7A:72","11.610","-52"
"ble_beacon12","94:B9:7E:E6:7A:72","11.610","-52"
"ble_beacon12","94:B9:7E:E6:7A:72","11.705","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","11.705","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","11.747","-54"
"ble_beacon12","94:B9:7E:E6:7A:72","11.747","-54"
"ble_beacon12","94:B9:7E:E6:7A:72","11.838","-53"
"ble_beacon12","94:B9:7E:E6:7A:72","11.838","-53"
"ble_beacon12","94:B9:7E:E6:7A:72","12.157","-60"
"ble_beacon12","94:B9:7E:E6:7A:72","12.157","-60"
"ble_beacon12","94:B9:7E:E6:7A:72","12.199","-62"
"ble_beacon12","94:B9:7E:E6:7A:72","12.199","-62"
"ble_beacon12","94:B9:7E:E6:7A:72","12.332","-62"
"ble_beacon12","94:B9:7E:E6:7A:72","12.332","-62"
"ble_beacon12","94:B9:7E:E6:7A:72","12.424","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","12.424","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","12.523","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","12.523","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","12.574","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","12.574","-59"
"ble_beacon12","94:B9:7E:E6:7A:72","12.894","-44"
"ble_beacon12","94:B9:7E:E6:7A:72","12.894","-44"
"ble_beacon12","94:B9:7E:E6:7A:72","12.941","-44"
"ble_beacon12","94:B9:7E:E6:7A:72","12.941","-44"
"ble_beacon12","94:B9:7E:E6:7A:72","13.481","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","13.481","-56"
"ble_beacon12","94:B9:7E:E6:7A:72","13.526","-49"
"ble_beacon12","94:B9:7E:E6:7A:72","13.526","-49"
"ble_beacon12","94:B9:7E:E6:7A:72","13.574","-49"
"ble_beacon12","94:B9:7E:E6:7A:72","13.574","-49"
"ble_beacon12","94:B9:7E:E6:7A:72","13.625","-50"
"ble_beacon12","94:B9:7E:E6:7A:72","13.625","-50"
"ble_beacon12","94:B9:7E:E6:7A:72","13.669","-50"
"ble_beacon12","94:B9:7E:E6:7A:72","13.669","-50"
"ble_beacon12","94:B9:7E:E6:7A:72","13.709","-48"
"ble_beacon12","94:B9:7E:E6:7A:72","13.709","-48"
"ble_beacon12","94:B9:7E:E6:7A:72","14.163","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","14.163","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","14.294","-46"
"ble_beacon12","94:B9:7E:E6:7A:72","14.294","-46"
"ble_beacon12","94:B9:7E:E6:7A:72","14.393","-46"
"ble_beacon12","94:B9:7E:E6:7A:72","14.393","-46"
"ble_beacon12","94:B9:7E:E6:7A:72","14.941","-61"
"ble_beacon12","94:B9:7E:E6:7A:72","14.941","-61"
"ble_beacon12","94:B9:7E:E6:7A:72","15.114","-61"
"ble_beacon12","94:B9:7E:E6:7A:72","15.114","-61"
"ble_beacon12","94:B9:7E:E6:7A:72","15.157","-47"
"ble_beacon12","94:B9:7E:E6:7A:72","15.157","-47"
"ble_beacon12","94:B9:7E:E6:7A:72","15.208","-47"
"ble_beacon12","94:B9:7E:E6:7A:72","15.208","-47"
"ble_beacon12","94:B9:7E:E6:7A:72","15.341","-47"
"ble_beacon12","94:B9:7E:E6:7A:72","15.341","-47"
"ble_beacon12","94:B9:7E:E6:7A:72","15.386","-47"
"ble_beacon12","94:B9:7E:E6:7A:72","15.386","-47"
"ble_beacon12","94:B9:7E:E6:7A:72","15.935","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","15.935","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","16.027","-47"
"ble_beacon12","94:B9:7E:E6:7A:72","16.027","-47"
"ble_beacon12","94:B9:7E:E6:7A:72","16.534","-60"
"ble_beacon12","94:B9:7E:E6:7A:72","16.534","-60"
"ble_beacon12","94:B9:7E:E6:7A:72","16.659","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","16.659","-58"
"ble_beacon12","94:B9:7E:E6:7A:72","16.702","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","16.702","-57"
"ble_beacon12","94:B9:7E:E6:7A:72","16.795","-46"
"ble_beacon12","94:B9:7E:E6:7A:72","16.795","-46"
"ble_beacon12","94:B9:7E:E6:7A:72","16.973","-46"
"ble_beacon12","94:B9:7E:E6:7A:72","16.973","-46"
"ble_beacon12","94:B9:7E:E6:7A:72","17.237","-58"
