"peripheral name","peripheral address","time since the scan start at: 15:20:39.629","RSSI value [dB]"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.077","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.164","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.211","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.254","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.398","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.486","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.532","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.672","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.885","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.932","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.017","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.151","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.335","-48"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.384","-48"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.431","-49"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.513","-49"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.599","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.731","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.781","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.823","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.955","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.044","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.084","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.304","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.397","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.483","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.720","-49"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.765","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.904","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.998","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","3.090","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","3.182","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","3.231","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","3.279","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","3.364","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","3.412","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","3.602","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","3.876","-49"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","3.924","-49"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","3.972","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","4.023","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","4.103","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","4.148","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","4.239","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","4.330","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","4.372","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","4.455","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","4.547","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","4.679","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","4.856","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","4.904","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","4.948","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","5.032","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","5.170","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","5.213","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","5.263","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","5.357","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","5.406","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","5.449","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","5.592","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","5.637","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","5.963","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","6.054","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","6.150","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","6.195","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","6.286","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","6.329","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","6.417","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","6.505","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","6.623","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","6.682","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","6.724","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","6.769","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","6.813","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","6.947","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","6.990","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","7.177","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","7.226","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","7.272","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","7.312","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","7.456","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","7.599","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","7.729","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","7.949","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","7.991","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","8.040","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","8.228","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","8.538","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","8.578","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","8.713","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","8.801","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","8.975","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","9.023","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","9.072","-49"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","9.114","-49"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","9.154","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","9.246","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","9.293","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","9.387","-53"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","9.652","-55"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","9.833","-57"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","9.873","-56"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","10.001","-56"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","10.280","-53"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","10.422","-61"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","10.501","-60"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","10.640","-54"
