"peripheral name","peripheral address","time since the scan start at: 17:49:42.645","RSSI value [dB]"
"ble_beacon_test","24:6F:28:25:5D:86","0.069","-48"
"ble_beacon_test","24:6F:28:25:5D:86","0.115","-48"
"ble_beacon_test","24:6F:28:25:5D:86","0.245","-49"
"ble_beacon_test","24:6F:28:25:5D:86","0.329","-49"
"ble_beacon_test","24:6F:28:25:5D:86","0.330","-46"
"ble_beacon_test","24:6F:28:25:5D:86","0.376","-46"
"ble_beacon_test","24:6F:28:25:5D:86","0.420","-46"
"ble_beacon_test","24:6F:28:25:5D:86","0.647","-49"
"ble_beacon_test","24:6F:28:25:5D:86","0.741","-49"
"ble_beacon_test","24:6F:28:25:5D:86","0.789","-46"
"ble_beacon_test","24:6F:28:25:5D:86","0.831","-46"
"ble_beacon_test","24:6F:28:25:5D:86","0.957","-48"
"ble_beacon_test","24:6F:28:25:5D:86","0.997","-47"
"ble_beacon_test","24:6F:28:25:5D:86","1.045","-47"
"ble_beacon_test","24:6F:28:25:5D:86","1.143","-50"
"ble_beacon_test","24:6F:28:25:5D:86","1.185","-50"
"ble_beacon_test","24:6F:28:25:5D:86","1.227","-50"
"ble_beacon_test","24:6F:28:25:5D:86","1.277","-46"
"ble_beacon_test","24:6F:28:25:5D:86","1.322","-46"
"ble_beacon_test","24:6F:28:25:5D:86","1.407","-47"
"ble_beacon_test","24:6F:28:25:5D:86","1.453","-47"
"ble_beacon_test","24:6F:28:25:5D:86","1.591","-50"
"ble_beacon_test","24:6F:28:25:5D:86","1.638","-50"
"ble_beacon_test","24:6F:28:25:5D:86","1.680","-50"
"ble_beacon_test","24:6F:28:25:5D:86","1.854","-47"
"ble_beacon_test","24:6F:28:25:5D:86","1.942","-47"
"ble_beacon_test","24:6F:28:25:5D:86","1.985","-47"
"ble_beacon_test","24:6F:28:25:5D:86","2.080","-50"
"ble_beacon_test","24:6F:28:25:5D:86","2.170","-46"
"ble_beacon_test","24:6F:28:25:5D:86","2.264","-46"
"ble_beacon_test","24:6F:28:25:5D:86","2.351","-47"
"ble_beacon_test","24:6F:28:25:5D:86","2.447","-47"
"ble_beacon_test","24:6F:28:25:5D:86","2.539","-49"
"ble_beacon_test","24:6F:28:25:5D:86","2.578","-49"
"ble_beacon_test","24:6F:28:25:5D:86","2.666","-46"
"ble_beacon_test","24:6F:28:25:5D:86","2.887","-47"
"ble_beacon_test","24:6F:28:25:5D:86","2.982","-47"
"ble_beacon_test","24:6F:28:25:5D:86","3.076","-45"
"ble_beacon_test","24:6F:28:25:5D:86","3.120","-45"
"ble_beacon_test","24:6F:28:25:5D:86","3.247","-47"
"ble_beacon_test","24:6F:28:25:5D:86","3.289","-47"
"ble_beacon_test","24:6F:28:25:5D:86","3.335","-47"
"ble_beacon_test","24:6F:28:25:5D:86","3.381","-48"
"ble_beacon_test","24:6F:28:25:5D:86","3.424","-48"
"ble_beacon_test","24:6F:28:25:5D:86","3.518","-48"
"ble_beacon_test","24:6F:28:25:5D:86","3.562","-45"
"ble_beacon_test","24:6F:28:25:5D:86","3.728","-46"
"ble_beacon_test","24:6F:28:25:5D:86","3.811","-48"
"ble_beacon_test","24:6F:28:25:5D:86","3.910","-46"
"ble_beacon_test","24:6F:28:25:5D:86","3.952","-47"
"ble_beacon_test","24:6F:28:25:5D:86","3.994","-45"
"ble_beacon_test","24:6F:28:25:5D:86","4.039","-44"
"ble_beacon_test","24:6F:28:25:5D:86","4.080","-44"
"ble_beacon_test","24:6F:28:25:5D:86","4.160","-46"
"ble_beacon_test","24:6F:28:25:5D:86","4.247","-46"
"ble_beacon_test","24:6F:28:25:5D:86","4.295","-46"
"ble_beacon_test","24:6F:28:25:5D:86","4.336","-45"
"ble_beacon_test","24:6F:28:25:5D:86","4.378","-46"
"ble_beacon_test","24:6F:28:25:5D:86","4.427","-43"
"ble_beacon_test","24:6F:28:25:5D:86","4.520","-43"
"ble_beacon_test","24:6F:28:25:5D:86","4.555","-46"
"ble_beacon_test","24:6F:28:25:5D:86","4.641","-46"
"ble_beacon_test","24:6F:28:25:5D:86","4.686","-46"
"ble_beacon_test","24:6F:28:25:5D:86","4.730","-45"
"ble_beacon_test","24:6F:28:25:5D:86","4.771","-45"
"ble_beacon_test","24:6F:28:25:5D:86","4.864","-45"
"ble_beacon_test","24:6F:28:25:5D:86","4.865","-43"
"ble_beacon_test","24:6F:28:25:5D:86","4.952","-43"
"ble_beacon_test","24:6F:28:25:5D:86","4.998","-43"
"ble_beacon_test","24:6F:28:25:5D:86","5.042","-47"
"ble_beacon_test","24:6F:28:25:5D:86","5.089","-47"
"ble_beacon_test","24:6F:28:25:5D:86","5.322","-44"
"ble_beacon_test","24:6F:28:25:5D:86","5.613","-45"
"ble_beacon_test","24:6F:28:25:5D:86","5.709","-45"
"ble_beacon_test","24:6F:28:25:5D:86","5.755","-44"
"ble_beacon_test","24:6F:28:25:5D:86","5.851","-44"
"ble_beacon_test","24:6F:28:25:5D:86","5.887","-46"
"ble_beacon_test","24:6F:28:25:5D:86","6.108","-46"
"ble_beacon_test","24:6F:28:25:5D:86","6.156","-46"
"ble_beacon_test","24:6F:28:25:5D:86","6.208","-44"
"ble_beacon_test","24:6F:28:25:5D:86","6.249","-44"
"ble_beacon_test","24:6F:28:25:5D:86","6.380","-45"
"ble_beacon_test","24:6F:28:25:5D:86","6.517","-46"
"ble_beacon_test","24:6F:28:25:5D:86","6.612","-46"
"ble_beacon_test","24:6F:28:25:5D:86","6.738","-44"
"ble_beacon_test","24:6F:28:25:5D:86","6.784","-44"
"ble_beacon_test","24:6F:28:25:5D:86","6.868","-45"
"ble_beacon_test","24:6F:28:25:5D:86","6.913","-46"
"ble_beacon_test","24:6F:28:25:5D:86","7.005","-46"
"ble_beacon_test","24:6F:28:25:5D:86","7.103","-44"
"ble_beacon_test","24:6F:28:25:5D:86","7.152","-44"
"ble_beacon_test","24:6F:28:25:5D:86","7.200","-44"
"ble_beacon_test","24:6F:28:25:5D:86","7.242","-44"
"ble_beacon_test","24:6F:28:25:5D:86","7.372","-45"
"ble_beacon_test","24:6F:28:25:5D:86","7.468","-47"
"ble_beacon_test","24:6F:28:25:5D:86","7.512","-46"
"ble_beacon_test","24:6F:28:25:5D:86","7.553","-44"
"ble_beacon_test","24:6F:28:25:5D:86","7.603","-44"
"ble_beacon_test","24:6F:28:25:5D:86","7.694","-44"
"ble_beacon_test","24:6F:28:25:5D:86","7.781","-45"
"ble_beacon_test","24:6F:28:25:5D:86","7.824","-45"
"ble_beacon_test","24:6F:28:25:5D:86","7.880","-46"
"ble_beacon_test","24:6F:28:25:5D:86","7.924","-47"
"ble_beacon_test","24:6F:28:25:5D:86","7.964","-46"
"ble_beacon_test","24:6F:28:25:5D:86","8.014","-44"
"ble_beacon_test","24:6F:28:25:5D:86","8.059","-44"
"ble_beacon_test","24:6F:28:25:5D:86","8.101","-44"
"ble_beacon_test","24:6F:28:25:5D:86","8.186","-45"
"ble_beacon_test","24:6F:28:25:5D:86","8.331","-46"
"ble_beacon_test","24:6F:28:25:5D:86","8.379","-46"
"ble_beacon_test","24:6F:28:25:5D:86","8.462","-44"
"ble_beacon_test","24:6F:28:25:5D:86","8.506","-44"
"ble_beacon_test","24:6F:28:25:5D:86","8.549","-44"
"ble_beacon_test","24:6F:28:25:5D:86","8.636","-45"
"ble_beacon_test","24:6F:28:25:5D:86","8.727","-45"
"ble_beacon_test","24:6F:28:25:5D:86","8.771","-46"
"ble_beacon_test","24:6F:28:25:5D:86","8.817","-46"
"ble_beacon_test","24:6F:28:25:5D:86","8.868","-46"
"ble_beacon_test","24:6F:28:25:5D:86","8.869","-44"
"ble_beacon_test","24:6F:28:25:5D:86","8.911","-44"
"ble_beacon_test","24:6F:28:25:5D:86","8.960","-44"
"ble_beacon_test","24:6F:28:25:5D:86","9.005","-44"
"ble_beacon_test","24:6F:28:25:5D:86","9.045","-45"
"ble_beacon_test","24:6F:28:25:5D:86","9.184","-46"
"ble_beacon_test","24:6F:28:25:5D:86","9.285","-46"
"ble_beacon_test","24:6F:28:25:5D:86","9.334","-47"
"ble_beacon_test","24:6F:28:25:5D:86","9.426","-45"
"ble_beacon_test","24:6F:28:25:5D:86","9.513","-48"
"ble_beacon_test","24:6F:28:25:5D:86","9.562","-45"
"ble_beacon_test","24:6F:28:25:5D:86","9.605","-45"
"ble_beacon_test","24:6F:28:25:5D:86","9.648","-46"
"ble_beacon_test","24:6F:28:25:5D:86","9.697","-47"
"ble_beacon_test","24:6F:28:25:5D:86","9.747","-47"
"ble_beacon_test","24:6F:28:25:5D:86","9.791","-46"
"ble_beacon_test","24:6F:28:25:5D:86","9.835","-46"
"ble_beacon_test","24:6F:28:25:5D:86","9.966","-47"
"ble_beacon_test","24:6F:28:25:5D:86","10.057","-47"
"ble_beacon_test","24:6F:28:25:5D:86","10.142","-47"
"ble_beacon_test","24:6F:28:25:5D:86","10.241","-47"
"ble_beacon_test","24:6F:28:25:5D:86","10.338","-45"
"ble_beacon_test","24:6F:28:25:5D:86","10.425","-47"
"ble_beacon_test","24:6F:28:25:5D:86","10.468","-47"
"ble_beacon_test","24:6F:28:25:5D:86","10.506","-47"
"ble_beacon_test","24:6F:28:25:5D:86","10.555","-47"
"ble_beacon_test","24:6F:28:25:5D:86","10.602","-48"
"ble_beacon_test","24:6F:28:25:5D:86","10.686","-48"
"ble_beacon_test","24:6F:28:25:5D:86","10.779","-46"
"ble_beacon_test","24:6F:28:25:5D:86","10.819","-46"
"ble_beacon_test","24:6F:28:25:5D:86","10.863","-48"
"ble_beacon_test","24:6F:28:25:5D:86","10.913","-47"
"ble_beacon_test","24:6F:28:25:5D:86","10.958","-47"
"ble_beacon_test","24:6F:28:25:5D:86","11.008","-47"
"ble_beacon_test","24:6F:28:25:5D:86","11.107","-47"
"ble_beacon_test","24:6F:28:25:5D:86","11.204","-45"
"ble_beacon_test","24:6F:28:25:5D:86","11.253","-45"
"ble_beacon_test","24:6F:28:25:5D:86","11.302","-45"
"ble_beacon_test","24:6F:28:25:5D:86","11.425","-46"
"ble_beacon_test","24:6F:28:25:5D:86","11.510","-47"
"ble_beacon_test","24:6F:28:25:5D:86","11.558","-47"
"ble_beacon_test","24:6F:28:25:5D:86","11.655","-45"
"ble_beacon_test","24:6F:28:25:5D:86","11.698","-45"
"ble_beacon_test","24:6F:28:25:5D:86","11.739","-45"
"ble_beacon_test","24:6F:28:25:5D:86","11.783","-46"
"ble_beacon_test","24:6F:28:25:5D:86","11.831","-46"
"ble_beacon_test","24:6F:28:25:5D:86","11.870","-47"
"ble_beacon_test","24:6F:28:25:5D:86","12.008","-47"
"ble_beacon_test","24:6F:28:25:5D:86","12.058","-47"
"ble_beacon_test","24:6F:28:25:5D:86","12.150","-46"
"ble_beacon_test","24:6F:28:25:5D:86","12.238","-46"
"ble_beacon_test","24:6F:28:25:5D:86","12.279","-46"
"ble_beacon_test","24:6F:28:25:5D:86","12.322","-46"
"ble_beacon_test","24:6F:28:25:5D:86","12.369","-48"
"ble_beacon_test","24:6F:28:25:5D:86","12.418","-48"
"ble_beacon_test","24:6F:28:25:5D:86","12.508","-47"
"ble_beacon_test","24:6F:28:25:5D:86","12.681","-47"
"ble_beacon_test","24:6F:28:25:5D:86","12.730","-47"
"ble_beacon_test","24:6F:28:25:5D:86","12.776","-47"
"ble_beacon_test","24:6F:28:25:5D:86","12.819","-47"
"ble_beacon_test","24:6F:28:25:5D:86","12.917","-47"
"ble_beacon_test","24:6F:28:25:5D:86","12.961","-46"
"ble_beacon_test","24:6F:28:25:5D:86","13.008","-46"
"ble_beacon_test","24:6F:28:25:5D:86","13.142","-47"
"ble_beacon_test","24:6F:28:25:5D:86","13.142","-47"
"ble_beacon_test","24:6F:28:25:5D:86","13.231","-47"
"ble_beacon_test","24:6F:28:25:5D:86","13.231","-47"
"ble_beacon_test","24:6F:28:25:5D:86","13.274","-47"
"ble_beacon_test","24:6F:28:25:5D:86","13.274","-47"
"ble_beacon_test","24:6F:28:25:5D:86","13.319","-47"
"ble_beacon_test","24:6F:28:25:5D:86","13.319","-47"
"ble_beacon_test","24:6F:28:25:5D:86","13.363","-47"
"ble_beacon_test","24:6F:28:25:5D:86","13.363","-47"
"ble_beacon_test","24:6F:28:25:5D:86","13.412","-46"
"ble_beacon_test","24:6F:28:25:5D:86","13.412","-46"
"ble_beacon_test","24:6F:28:25:5D:86","13.504","-46"
"ble_beacon_test","24:6F:28:25:5D:86","13.504","-46"
"ble_beacon_test","24:6F:28:25:5D:86","13.550","-46"
"ble_beacon_test","24:6F:28:25:5D:86","13.550","-46"
"ble_beacon_test","24:6F:28:25:5D:86","13.637","-47"
"ble_beacon_test","24:6F:28:25:5D:86","13.637","-47"
"ble_beacon_test","24:6F:28:25:5D:86","13.681","-49"
"ble_beacon_test","24:6F:28:25:5D:86","13.681","-49"
"ble_beacon_test","24:6F:28:25:5D:86","13.735","-47"
"ble_beacon_test","24:6F:28:25:5D:86","13.735","-47"
"ble_beacon_test","24:6F:28:25:5D:86","13.826","-48"
"ble_beacon_test","24:6F:28:25:5D:86","13.826","-48"
"ble_beacon_test","24:6F:28:25:5D:86","13.964","-45"
"ble_beacon_test","24:6F:28:25:5D:86","13.964","-45"
"ble_beacon_test","24:6F:28:25:5D:86","14.013","-46"
"ble_beacon_test","24:6F:28:25:5D:86","14.013","-46"
"ble_beacon_test","24:6F:28:25:5D:86","14.094","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.094","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.179","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.179","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.217","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.217","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.263","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.263","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.300","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.300","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.344","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.344","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.480","-45"
"ble_beacon_test","24:6F:28:25:5D:86","14.480","-45"
"ble_beacon_test","24:6F:28:25:5D:86","14.531","-45"
"ble_beacon_test","24:6F:28:25:5D:86","14.531","-45"
"ble_beacon_test","24:6F:28:25:5D:86","14.613","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.613","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.654","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.654","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.704","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.704","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.740","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.740","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.789","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.789","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.830","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.830","-47"
"ble_beacon_test","24:6F:28:25:5D:86","14.832","-45"
"ble_beacon_test","24:6F:28:25:5D:86","14.832","-45"
"ble_beacon_test","24:6F:28:25:5D:86","14.870","-45"
"ble_beacon_test","24:6F:28:25:5D:86","14.870","-45"
"ble_beacon_test","24:6F:28:25:5D:86","15.042","-47"
"ble_beacon_test","24:6F:28:25:5D:86","15.042","-47"
"ble_beacon_test","24:6F:28:25:5D:86","15.128","-47"
"ble_beacon_test","24:6F:28:25:5D:86","15.128","-47"
"ble_beacon_test","24:6F:28:25:5D:86","15.173","-48"
"ble_beacon_test","24:6F:28:25:5D:86","15.173","-48"
"ble_beacon_test","24:6F:28:25:5D:86","15.260","-47"
"ble_beacon_test","24:6F:28:25:5D:86","15.260","-47"
"ble_beacon_test","24:6F:28:25:5D:86","15.307","-45"
"ble_beacon_test","24:6F:28:25:5D:86","15.307","-45"
"ble_beacon_test","24:6F:28:25:5D:86","15.349","-45"
"ble_beacon_test","24:6F:28:25:5D:86","15.349","-45"
"ble_beacon_test","24:6F:28:25:5D:86","15.396","-45"
"ble_beacon_test","24:6F:28:25:5D:86","15.396","-45"
"ble_beacon_test","24:6F:28:25:5D:86","15.493","-47"
"ble_beacon_test","24:6F:28:25:5D:86","15.493","-47"
"ble_beacon_test","24:6F:28:25:5D:86","15.537","-47"
"ble_beacon_test","24:6F:28:25:5D:86","15.537","-47"
"ble_beacon_test","24:6F:28:25:5D:86","15.582","-47"
"ble_beacon_test","24:6F:28:25:5D:86","15.582","-47"
"ble_beacon_test","24:6F:28:25:5D:86","15.676","-47"
"ble_beacon_test","24:6F:28:25:5D:86","15.676","-47"
"ble_beacon_test","24:6F:28:25:5D:86","15.760","-45"
"ble_beacon_test","24:6F:28:25:5D:86","15.760","-45"
"ble_beacon_test","24:6F:28:25:5D:86","15.802","-45"
"ble_beacon_test","24:6F:28:25:5D:86","15.802","-45"
"ble_beacon_test","24:6F:28:25:5D:86","15.849","-45"
"ble_beacon_test","24:6F:28:25:5D:86","15.849","-45"
"ble_beacon_test","24:6F:28:25:5D:86","15.890","-47"
"ble_beacon_test","24:6F:28:25:5D:86","15.890","-47"
"ble_beacon_test","24:6F:28:25:5D:86","15.976","-47"
"ble_beacon_test","24:6F:28:25:5D:86","15.976","-47"
"ble_beacon_test","24:6F:28:25:5D:86","16.028","-47"
"ble_beacon_test","24:6F:28:25:5D:86","16.028","-47"
