"peripheral name","peripheral address","time since the scan start at: 17:55:08.893","RSSI value [dB]"
"ble_beacon_test2","24:6F:28:25:5D:86","-7.853","-49"
"ble_beacon_test2","24:6F:28:25:5D:86","-7.806","-49"
"ble_beacon_test2","24:6F:28:25:5D:86","-7.761","-49"
"ble_beacon_test2","24:6F:28:25:5D:86","-7.717","-49"
"ble_beacon_test2","24:6F:28:25:5D:86","-7.716","-52"
"ble_beacon_test2","24:6F:28:25:5D:86","-7.626","-52"
"ble_beacon_test2","24:6F:28:25:5D:86","-7.576","-47"
"ble_beacon_test2","24:6F:28:25:5D:86","-7.537","-47"
"ble_beacon_test2","24:6F:28:25:5D:86","-7.491","-47"
"ble_beacon_test2","24:6F:28:25:5D:86","-7.408","-51"
"ble_beacon_test2","24:6F:28:25:5D:86","-7.364","-49"
"ble_beacon_test2","24:6F:28:25:5D:86","-7.320","-49"
"ble_beacon_test2","24:6F:28:25:5D:86","-7.273","-53"
"ble_beacon_test2","24:6F:28:25:5D:86","-7.233","-53"
"ble_beacon_test2","24:6F:28:25:5D:86","-7.188","-53"
"ble_beacon_test2","24:6F:28:25:5D:86","-7.054","-47"
"ble_beacon_test2","24:6F:28:25:5D:86","-7.012","-47"
"ble_beacon_test2","24:6F:28:25:5D:86","-6.973","-49"
"ble_beacon_test2","24:6F:28:25:5D:86","-6.833","-52"
"ble_beacon_test2","24:6F:28:25:5D:86","-6.786","-52"
"ble_beacon_test2","24:6F:28:25:5D:86","-6.743","-51"
"ble_beacon_test2","24:6F:28:25:5D:86","-6.554","-47"
"ble_beacon_test2","24:6F:28:25:5D:86","-6.510","-47"
"ble_beacon_test2","24:6F:28:25:5D:86","-6.419","-48"
"ble_beacon_test2","24:6F:28:25:5D:86","-6.367","-52"
"ble_beacon_test2","24:6F:28:25:5D:86","-6.286","-52"
"ble_beacon_test2","24:6F:28:25:5D:86","-6.238","-47"
"ble_beacon_test2","24:6F:28:25:5D:86","-6.195","-48"
"ble_beacon_test2","24:6F:28:25:5D:86","-6.150","-47"
"ble_beacon_test2","24:6F:28:25:5D:86","-6.114","-49"
"ble_beacon_test2","24:6F:28:25:5D:86","-6.073","-50"
"ble_beacon_test2","24:6F:28:25:5D:86","-5.982","-49"
