"peripheral name","peripheral address","time since the scan start at: 17:34:22.198","RSSI value [dB]"
"BLErasp5","B8:27:EB:2A:B6:D3","2.287","-36"
"BLErasp5","B8:27:EB:2A:B6:D3","3.569","-42"
"BLErasp5","B8:27:EB:2A:B6:D3","6.132","-40"
"BLErasp5","B8:27:EB:2A:B6:D3","8.693","-42"
"BLErasp5","B8:27:EB:2A:B6:D3","9.974","-43"
"BLErasp5","B8:27:EB:2A:B6:D3","12.546","-36"
"BLErasp5","B8:27:EB:2A:B6:D3","13.830","-41"
"BLErasp5","B8:27:EB:2A:B6:D3","16.395","-42"
"BLErasp5","B8:27:EB:2A:B6:D3","17.678","-35"
"BLErasp5","B8:27:EB:2A:B6:D3","18.958","-45"
"BLErasp5","B8:27:EB:2A:B6:D3","20.237","-39"
"BLErasp5","B8:27:EB:2A:B6:D3","21.518","-43"
"BLErasp5","B8:27:EB:2A:B6:D3","24.078","-37"
"BLErasp5","B8:27:EB:2A:B6:D3","25.362","-42"
"BLErasp5","B8:27:EB:2A:B6:D3","26.647","-40"
"BLErasp5","B8:27:EB:2A:B6:D3","27.928","-37"
"BLErasp5","B8:27:EB:2A:B6:D3","30.491","-42"
"BLErasp5","B8:27:EB:2A:B6:D3","33.049","-42"
"BLErasp5","B8:27:EB:2A:B6:D3","34.333","-38"
"BLErasp5","B8:27:EB:2A:B6:D3","35.610","-38"
"BLErasp5","B8:27:EB:2A:B6:D3","36.895","-38"
"BLErasp5","B8:27:EB:2A:B6:D3","38.178","-44"
"BLErasp5","B8:27:EB:2A:B6:D3","39.459","-41"
"BLErasp5","B8:27:EB:2A:B6:D3","40.741","-42"
"BLErasp5","B8:27:EB:2A:B6:D3","42.023","-40"
"BLErasp5","B8:27:EB:2A:B6:D3","43.305","-37"
"BLErasp5","B8:27:EB:2A:B6:D3","44.590","-37"
"BLErasp5","B8:27:EB:2A:B6:D3","45.868","-37"
"BLErasp5","B8:27:EB:2A:B6:D3","47.148","-42"
"BLErasp5","B8:27:EB:2A:B6:D3","48.431","-40"
"BLErasp5","B8:27:EB:2A:B6:D3","50.997","-39"
"BLErasp5","B8:27:EB:2A:B6:D3","52.276","-39"
"BLErasp5","B8:27:EB:2A:B6:D3","53.559","-37"
"BLErasp5","B8:27:EB:2A:B6:D3","57.409","-40"
"BLErasp5","B8:27:EB:2A:B6:D3","59.971","-38"
"BLErasp5","B8:27:EB:2A:B6:D3","61.258","-38"
"BLErasp5","B8:27:EB:2A:B6:D3","63.816","-41"
"BLErasp5","B8:27:EB:2A:B6:D3","67.663","-45"
"BLErasp5","B8:27:EB:2A:B6:D3","70.226","-39"
"BLErasp5","B8:27:EB:2A:B6:D3","71.507","-38"
"BLErasp5","B8:27:EB:2A:B6:D3","75.353","-36"
"BLErasp5","B8:27:EB:2A:B6:D3","76.635","-36"
"BLErasp5","B8:27:EB:2A:B6:D3","77.916","-40"
"BLErasp5","B8:27:EB:2A:B6:D3","79.198","-39"
"BLErasp5","B8:27:EB:2A:B6:D3","80.478","-39"
"BLErasp5","B8:27:EB:2A:B6:D3","81.759","-43"
"BLErasp5","B8:27:EB:2A:B6:D3","83.039","-39"
"BLErasp5","B8:27:EB:2A:B6:D3","84.320","-41"
"BLErasp5","B8:27:EB:2A:B6:D3","85.606","-37"
"BLErasp5","B8:27:EB:2A:B6:D3","86.890","-37"
"BLErasp5","B8:27:EB:2A:B6:D3","88.170","-39"
"BLErasp5","B8:27:EB:2A:B6:D3","89.452","-39"
"BLErasp5","B8:27:EB:2A:B6:D3","90.732","-39"
"BLErasp5","B8:27:EB:2A:B6:D3","92.016","-37"
"BLErasp5","B8:27:EB:2A:B6:D3","93.297","-39"
"BLErasp5","B8:27:EB:2A:B6:D3","95.864","-37"
"BLErasp5","B8:27:EB:2A:B6:D3","98.421","-39"
"BLErasp5","B8:27:EB:2A:B6:D3","99.702","-39"
"BLErasp5","B8:27:EB:2A:B6:D3","100.986","-36"
"BLErasp5","B8:27:EB:2A:B6:D3","102.269","-40"
"BLErasp5","B8:27:EB:2A:B6:D3","103.551","-41"
"BLErasp5","B8:27:EB:2A:B6:D3","104.837","-37"
"BLErasp5","B8:27:EB:2A:B6:D3","106.119","-37"
"BLErasp5","B8:27:EB:2A:B6:D3","107.396","-36"
"BLErasp5","B8:27:EB:2A:B6:D3","108.678","-40"
"BLErasp5","B8:27:EB:2A:B6:D3","111.245","-40"
"BLErasp5","B8:27:EB:2A:B6:D3","112.526","-38"
"BLErasp5","B8:27:EB:2A:B6:D3","115.093","-36"
"BLErasp5","B8:27:EB:2A:B6:D3","117.652","-40"
"BLErasp5","B8:27:EB:2A:B6:D3","118.938","-35"
"BLErasp5","B8:27:EB:2A:B6:D3","121.500","-39"
"BLErasp5","B8:27:EB:2A:B6:D3","122.781","-38"
"BLErasp5","B8:27:EB:2A:B6:D3","124.062","-38"
"BLErasp5","B8:27:EB:2A:B6:D3","125.348","-36"
"BLErasp5","B8:27:EB:2A:B6:D3","126.628","-35"
"BLErasp5","B8:27:EB:2A:B6:D3","127.910","-34"
"BLErasp4","B8:27:EB:90:CF:C7","8.046","-83"
"BLErasp4","B8:27:EB:90:CF:C7","15.737","-85"
"BLErasp4","B8:27:EB:90:CF:C7","58.040","-85"
"BLErasp4","B8:27:EB:90:CF:C7","65.734","-82"
"BLErasp4","B8:27:EB:90:CF:C7","79.838","-81"
