"peripheral name","peripheral address","time since the scan start at: 15:07:45.479","RSSI value [dB]"
"ble_beacon3","D8:13:2A:73:7E:76","0.034","-56"
"ble_beacon3","D8:13:2A:73:7E:76","0.075","-56"
"ble_beacon3","D8:13:2A:73:7E:76","0.120","-56"
"ble_beacon3","D8:13:2A:73:7E:76","0.169","-56"
"ble_beacon3","D8:13:2A:73:7E:76","0.213","-55"
"ble_beacon3","D8:13:2A:73:7E:76","0.260","-62"
"ble_beacon3","D8:13:2A:73:7E:76","0.397","-59"
"ble_beacon3","D8:13:2A:73:7E:76","0.484","-58"
"ble_beacon3","D8:13:2A:73:7E:76","0.566","-57"
"ble_beacon3","D8:13:2A:73:7E:76","0.609","-58"
"ble_beacon3","D8:13:2A:73:7E:76","0.697","-53"
"ble_beacon3","D8:13:2A:73:7E:76","0.738","-54"
"ble_beacon3","D8:13:2A:73:7E:76","0.781","-54"
"ble_beacon3","D8:13:2A:73:7E:76","0.822","-54"
"ble_beacon3","D8:13:2A:73:7E:76","0.869","-59"
"ble_beacon3","D8:13:2A:73:7E:76","1.014","-57"
"ble_beacon3","D8:13:2A:73:7E:76","1.375","-54"
"ble_beacon3","D8:13:2A:73:7E:76","1.423","-53"
"ble_beacon3","D8:13:2A:73:7E:76","1.474","-61"
"ble_beacon3","D8:13:2A:73:7E:76","1.568","-59"
"ble_beacon3","D8:13:2A:73:7E:76","1.675","-59"
"ble_beacon3","D8:13:2A:73:7E:76","1.890","-53"
"ble_beacon3","D8:13:2A:73:7E:76","2.035","-54"
"ble_beacon3","D8:13:2A:73:7E:76","2.082","-60"
"ble_beacon3","D8:13:2A:73:7E:76","2.216","-59"
"ble_beacon3","D8:13:2A:73:7E:76","2.259","-58"
"ble_beacon3","D8:13:2A:73:7E:76","2.352","-58"
"ble_beacon3","D8:13:2A:73:7E:76","2.398","-58"
"ble_beacon3","D8:13:2A:73:7E:76","2.441","-58"
"ble_beacon3","D8:13:2A:73:7E:76","2.479","-54"
"ble_beacon3","D8:13:2A:73:7E:76","2.568","-54"
"ble_beacon3","D8:13:2A:73:7E:76","2.612","-54"
"ble_beacon3","D8:13:2A:73:7E:76","2.710","-59"
"ble_beacon3","D8:13:2A:73:7E:76","2.881","-59"
"ble_beacon3","D8:13:2A:73:7E:76","2.974","-58"
"ble_beacon3","D8:13:2A:73:7E:76","3.022","-54"
"ble_beacon3","D8:13:2A:73:7E:76","3.153","-54"
"ble_beacon3","D8:13:2A:73:7E:76","3.206","-49"
"ble_beacon3","D8:13:2A:73:7E:76","3.246","-60"
"ble_beacon3","D8:13:2A:73:7E:76","3.329","-60"
"ble_beacon3","D8:13:2A:73:7E:76","3.418","-59"
"ble_beacon3","D8:13:2A:73:7E:76","3.584","-59"
"ble_beacon3","D8:13:2A:73:7E:76","3.623","-53"
"ble_beacon3","D8:13:2A:73:7E:76","3.672","-54"
"ble_beacon3","D8:13:2A:73:7E:76","3.721","-54"
"ble_beacon3","D8:13:2A:73:7E:76","3.765","-53"
"ble_beacon3","D8:13:2A:73:7E:76","3.909","-60"
"ble_beacon3","D8:13:2A:73:7E:76","4.281","-54"
"ble_beacon3","D8:13:2A:73:7E:76","4.321","-54"
"ble_beacon3","D8:13:2A:73:7E:76","4.466","-54"
"ble_beacon3","D8:13:2A:73:7E:76","4.555","-60"
"ble_beacon3","D8:13:2A:73:7E:76","4.651","-61"
"ble_beacon3","D8:13:2A:73:7E:76","4.788","-59"
"ble_beacon3","D8:13:2A:73:7E:76","5.139","-60"
"ble_beacon3","D8:13:2A:73:7E:76","5.181","-61"
"ble_beacon3","D8:13:2A:73:7E:76","5.323","-59"
"ble_beacon3","D8:13:2A:73:7E:76","5.358","-58"
"ble_beacon3","D8:13:2A:73:7E:76","5.450","-59"
"ble_beacon3","D8:13:2A:73:7E:76","5.585","-54"
"ble_beacon3","D8:13:2A:73:7E:76","5.847","-61"
"ble_beacon3","D8:13:2A:73:7E:76","5.893","-59"
"ble_beacon3","D8:13:2A:73:7E:76","6.032","-58"
"ble_beacon3","D8:13:2A:73:7E:76","6.386","-61"
"ble_beacon3","D8:13:2A:73:7E:76","6.479","-58"
"ble_beacon3","D8:13:2A:73:7E:76","6.528","-58"
"ble_beacon3","D8:13:2A:73:7E:76","6.792","-54"
"ble_beacon3","D8:13:2A:73:7E:76","6.931","-61"
"ble_beacon3","D8:13:2A:73:7E:76","7.497","-61"
"ble_beacon3","D8:13:2A:73:7E:76","7.636","-60"
"ble_beacon3","D8:13:2A:73:7E:76","7.725","-59"
"ble_beacon3","D8:13:2A:73:7E:76","7.807","-58"
"ble_beacon3","D8:13:2A:73:7E:76","7.858","-58"
"ble_beacon3","D8:13:2A:73:7E:76","7.996","-54"
"ble_beacon3","D8:13:2A:73:7E:76","8.046","-54"
"ble_beacon3","D8:13:2A:73:7E:76","8.090","-54"
"ble_beacon3","D8:13:2A:73:7E:76","8.132","-61"
"ble_beacon3","D8:13:2A:73:7E:76","8.216","-61"
"ble_beacon3","D8:13:2A:73:7E:76","8.257","-60"
"ble_beacon3","D8:13:2A:73:7E:76","8.353","-58"
"ble_beacon3","D8:13:2A:73:7E:76","8.533","-54"
"ble_beacon3","D8:13:2A:73:7E:76","8.666","-54"
"ble_beacon3","D8:13:2A:73:7E:76","9.170","-54"
"ble_beacon3","D8:13:2A:73:7E:76","9.656","-58"
"ble_beacon3","D8:13:2A:73:7E:76","9.702","-58"
"ble_beacon3","D8:13:2A:73:7E:76","9.741","-54"
"ble_beacon3","D8:13:2A:73:7E:76","9.783","-54"
"ble_beacon3","D8:13:2A:73:7E:76","9.834","-54"
"ble_beacon3","D8:13:2A:73:7E:76","9.919","-54"
"ble_beacon3","D8:13:2A:73:7E:76","10.009","-61"
"ble_beacon3","D8:13:2A:73:7E:76","10.090","-61"
"ble_beacon3","D8:13:2A:73:7E:76","10.262","-58"
"ble_beacon3","D8:13:2A:73:7E:76","10.306","-58"
"ble_beacon3","D8:13:2A:73:7E:76","10.396","-54"
"ble_beacon3","D8:13:2A:73:7E:76","10.443","-54"
"ble_beacon3","D8:13:2A:73:7E:76","10.532","-54"
"ble_beacon3","D8:13:2A:73:7E:76","10.772","-58"
"ble_beacon3","D8:13:2A:73:7E:76","10.816","-58"
"ble_beacon3","D8:13:2A:73:7E:76","10.952","-58"
"ble_beacon3","D8:13:2A:73:7E:76","10.991","-54"
