"peripheral name","peripheral address","time since the scan start at: 16:36:29.715","RSSI value [dB]"
"ble_beacon1","E4:65:B8:DA:24:EE","0.027","-49"
"ble_beacon1","E4:65:B8:DA:24:EE","0.250","-54"
"ble_beacon1","E4:65:B8:DA:24:EE","0.300","-54"
"ble_beacon1","E4:65:B8:DA:24:EE","0.341","-54"
"ble_beacon1","E4:65:B8:DA:24:EE","0.384","-54"
"ble_beacon1","E4:65:B8:DA:24:EE","0.427","-54"
"ble_beacon1","E4:65:B8:DA:24:EE","0.477","-54"
"ble_beacon1","E4:65:B8:DA:24:EE","0.523","-55"
"ble_beacon1","E4:65:B8:DA:24:EE","0.660","-56"
"ble_beacon1","E4:65:B8:DA:24:EE","0.700","-57"
"ble_beacon1","E4:65:B8:DA:24:EE","0.932","-55"
"ble_beacon1","E4:65:B8:DA:24:EE","1.164","-62"
"ble_beacon1","E4:65:B8:DA:24:EE","1.344","-56"
"ble_beacon1","E4:65:B8:DA:24:EE","1.384","-55"
"ble_beacon1","E4:65:B8:DA:24:EE","1.477","-57"
"ble_beacon1","E4:65:B8:DA:24:EE","1.524","-59"
"ble_beacon1","E4:65:B8:DA:24:EE","1.703","-57"
"ble_beacon1","E4:65:B8:DA:24:EE","1.995","-58"
"ble_beacon1","E4:65:B8:DA:24:EE","2.219","-58"
"ble_beacon1","E4:65:B8:DA:24:EE","2.349","-58"
"ble_beacon1","E4:65:B8:DA:24:EE","2.397","-58"
"ble_beacon1","E4:65:B8:DA:24:EE","2.488","-57"
"ble_beacon1","E4:65:B8:DA:24:EE","2.575","-47"
"ble_beacon1","E4:65:B8:DA:24:EE","2.665","-60"
"ble_beacon1","E4:65:B8:DA:24:EE","2.705","-59"
"ble_beacon1","E4:65:B8:DA:24:EE","2.835","-59"
"ble_beacon1","E4:65:B8:DA:24:EE","2.881","-58"
"ble_beacon1","E4:65:B8:DA:24:EE","2.929","-60"
"ble_beacon1","E4:65:B8:DA:24:EE","2.973","-60"
"ble_beacon1","E4:65:B8:DA:24:EE","3.060","-56"
"ble_beacon1","E4:65:B8:DA:24:EE","3.190","-58"
"ble_beacon1","E4:65:B8:DA:24:EE","3.326","-59"
"ble_beacon1","E4:65:B8:DA:24:EE","3.457","-59"
"ble_beacon1","E4:65:B8:DA:24:EE","3.589","-56"
"ble_beacon1","E4:65:B8:DA:24:EE","3.632","-57"
"ble_beacon1","E4:65:B8:DA:24:EE","3.765","-60"
"ble_beacon1","E4:65:B8:DA:24:EE","3.809","-59"
"ble_beacon1","E4:65:B8:DA:24:EE","3.935","-57"
"ble_beacon1","E4:65:B8:DA:24:EE","4.159","-57"
"ble_beacon1","E4:65:B8:DA:24:EE","4.207","-56"
"ble_beacon1","E4:65:B8:DA:24:EE","4.394","-60"
"ble_beacon1","E4:65:B8:DA:24:EE","4.443","-60"
"ble_beacon1","E4:65:B8:DA:24:EE","4.673","-57"
"ble_beacon1","E4:65:B8:DA:24:EE","4.764","-56"
"ble_beacon1","E4:65:B8:DA:24:EE","4.894","-59"
"ble_beacon1","E4:65:B8:DA:24:EE","5.072","-59"
"ble_beacon1","E4:65:B8:DA:24:EE","5.259","-58"
"ble_beacon1","E4:65:B8:DA:24:EE","5.302","-57"
"ble_beacon1","E4:65:B8:DA:24:EE","5.350","-57"
"ble_beacon1","E4:65:B8:DA:24:EE","5.746","-59"
"ble_beacon1","E4:65:B8:DA:24:EE","5.789","-57"
"ble_beacon1","E4:65:B8:DA:24:EE","5.958","-59"
"ble_beacon1","E4:65:B8:DA:24:EE","6.209","-58"
"ble_beacon1","E4:65:B8:DA:24:EE","6.259","-59"
"ble_beacon1","E4:65:B8:DA:24:EE","6.445","-56"
"ble_beacon1","E4:65:B8:DA:24:EE","6.536","-60"
"ble_beacon1","E4:65:B8:DA:24:EE","6.580","-59"
"ble_beacon1","E4:65:B8:DA:24:EE","6.714","-58"
"ble_beacon1","E4:65:B8:DA:24:EE","6.762","-58"
"ble_beacon1","E4:65:B8:DA:24:EE","6.806","-58"
"ble_beacon1","E4:65:B8:DA:24:EE","6.847","-58"
"ble_beacon1","E4:65:B8:DA:24:EE","6.887","-58"
"ble_beacon1","E4:65:B8:DA:24:EE","7.119","-59"
"ble_beacon1","E4:65:B8:DA:24:EE","7.212","-60"
"ble_beacon1","E4:65:B8:DA:24:EE","7.251","-59"
"ble_beacon1","E4:65:B8:DA:24:EE","7.290","-59"
"ble_beacon1","E4:65:B8:DA:24:EE","7.391","-58"
"ble_beacon1","E4:65:B8:DA:24:EE","7.480","-56"
"ble_beacon1","E4:65:B8:DA:24:EE","7.522","-56"
"ble_beacon1","E4:65:B8:DA:24:EE","7.572","-57"
"ble_beacon1","E4:65:B8:DA:24:EE","7.665","-59"
