"peripheral name","peripheral address","time since the scan start at: 17:56:09.032","RSSI value [dB]"
"ble_beacon10","E4:65:B8:DA:1D:F6","0.025","-66"
"ble_beacon10","E4:65:B8:DA:1D:F6","0.070","-66"
"ble_beacon10","E4:65:B8:DA:1D:F6","0.116","-67"
"ble_beacon10","E4:65:B8:DA:1D:F6","0.252","-64"
"ble_beacon10","E4:65:B8:DA:1D:F6","0.297","-64"
"ble_beacon10","E4:65:B8:DA:1D:F6","0.588","-70"
"ble_beacon10","E4:65:B8:DA:1D:F6","0.764","-64"
"ble_beacon10","E4:65:B8:DA:1D:F6","0.863","-65"
"ble_beacon10","E4:65:B8:DA:1D:F6","0.910","-64"
"ble_beacon10","E4:65:B8:DA:1D:F6","0.953","-65"
"ble_beacon10","E4:65:B8:DA:1D:F6","1.271","-67"
"ble_beacon10","E4:65:B8:DA:1D:F6","1.401","-65"
"ble_beacon10","E4:65:B8:DA:1D:F6","1.452","-66"
"ble_beacon10","E4:65:B8:DA:1D:F6","1.496","-66"
"ble_beacon10","E4:65:B8:DA:1D:F6","1.588","-70"
"ble_beacon10","E4:65:B8:DA:1D:F6","1.987","-64"
"ble_beacon10","E4:65:B8:DA:1D:F6","2.179","-72"
"ble_beacon10","E4:65:B8:DA:1D:F6","2.224","-71"
"ble_beacon10","E4:65:B8:DA:1D:F6","2.345","-68"
"ble_beacon10","E4:65:B8:DA:1D:F6","2.394","-69"
"ble_beacon10","E4:65:B8:DA:1D:F6","2.442","-66"
"ble_beacon10","E4:65:B8:DA:1D:F6","2.488","-66"
"ble_beacon10","E4:65:B8:DA:1D:F6","2.582","-67"
"ble_beacon10","E4:65:B8:DA:1D:F6","2.755","-65"
"ble_beacon10","E4:65:B8:DA:1D:F6","3.306","-65"
"ble_beacon10","E4:65:B8:DA:1D:F6","3.938","-69"
"ble_beacon10","E4:65:B8:DA:1D:F6","4.205","-69"
"ble_beacon10","E4:65:B8:DA:1D:F6","4.340","-64"
"ble_beacon10","E4:65:B8:DA:1D:F6","4.475","-64"
"ble_beacon10","E4:65:B8:DA:1D:F6","4.696","-68"
"ble_beacon10","E4:65:B8:DA:1D:F6","4.840","-69"
"ble_beacon10","E4:65:B8:DA:1D:F6","4.929","-66"
"ble_beacon10","E4:65:B8:DA:1D:F6","5.108","-71"
"ble_beacon10","E4:65:B8:DA:1D:F6","5.508","-65"
"ble_beacon10","E4:65:B8:DA:1D:F6","5.649","-72"
"ble_beacon10","E4:65:B8:DA:1D:F6","5.691","-71"
"ble_beacon10","E4:65:B8:DA:1D:F6","5.793","-71"
"ble_beacon10","E4:65:B8:DA:1D:F6","5.970","-69"
