"peripheral name","peripheral address","time since the scan start at: 15:31:05.358","RSSI value [dB]"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","0.022","-58"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","0.117","-58"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","0.159","-59"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","0.519","-58"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","0.567","-57"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","0.978","-56"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","1.027","-56"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","1.168","-57"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","1.303","-58"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","1.520","-62"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","1.571","-56"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","1.799","-56"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","2.308","-56"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","2.348","-56"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","2.390","-56"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","2.435","-56"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","2.706","-55"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","2.985","-60"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","3.028","-54"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","3.076","-53"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","3.170","-52"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","3.260","-60"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","3.305","-59"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","3.395","-58"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","3.441","-55"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","3.487","-55"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","3.670","-56"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","3.766","-61"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","4.217","-52"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","4.441","-57"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","4.573","-51"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","4.667","-53"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","4.803","-47"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","4.845","-56"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","4.929","-57"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","5.016","-50"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","5.241","-50"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","5.337","-50"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","5.562","-57"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","5.693","-55"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","5.737","-52"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","5.778","-52"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","5.865","-53"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","5.955","-52"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","6.045","-50"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","6.265","-53"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","6.311","-54"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","6.353","-54"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","6.441","-52"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","6.535","-53"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","6.633","-50"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","6.863","-50"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","6.999","-54"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","7.178","-54"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","7.271","-54"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","7.316","-54"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","7.367","-49"
"BLEBeacon8_esp","24:6F:28:25:5D:CE","7.449","-49"
