"peripheral name","peripheral address","time since the scan start at: 15:54:14.403","RSSI value [dB]"
"BLErasp2","13:37:86:8F:41:7F","0.054","-52"
"BLErasp2","13:37:86:8F:41:7F","1.124","-57"
"BLErasp2","13:37:86:8F:41:7F","1.275","-47"
"BLErasp2","13:37:86:8F:41:7F","1.736","-57"
"BLErasp2","13:37:86:8F:41:7F","1.888","-47"
"BLErasp2","13:37:86:8F:41:7F","2.194","-54"
"BLErasp2","13:37:86:8F:41:7F","3.102","-54"
"BLErasp2","13:37:86:8F:41:7F","3.254","-55"
"BLErasp2","13:37:86:8F:41:7F","3.404","-47"
"BLErasp2","13:37:86:8F:41:7F","3.556","-55"
"BLErasp2","13:37:86:8F:41:7F","5.068","-55"
"BLErasp2","13:37:86:8F:41:7F","5.378","-46"
"BLErasp2","13:37:86:8F:41:7F","5.526","-46"
"BLErasp2","13:37:86:8F:41:7F","6.283","-54"
"BLErasp2","13:37:86:8F:41:7F","6.587","-56"
"BLErasp2","13:37:86:8F:41:7F","6.886","-54"
"BLErasp2","13:37:86:8F:41:7F","7.037","-54"
"BLErasp2","13:37:86:8F:41:7F","7.647","-54"
"BLErasp2","13:37:86:8F:41:7F","9.312","-56"
"BLErasp2","13:37:86:8F:41:7F","9.468","-46"
"BLErasp2","13:37:86:8F:41:7F","10.072","-55"
"BLErasp2","13:37:86:8F:41:7F","10.683","-55"
"BLErasp2","13:37:86:8F:41:7F","10.836","-46"
"BLErasp2","13:37:86:8F:41:7F","10.988","-43"
"BLErasp2","13:37:86:8F:41:7F","11.290","-55"
"BLErasp2","13:37:86:8F:41:7F","11.443","-55"
"BLErasp2","13:37:86:8F:41:7F","11.594","-46"
"BLErasp2","13:37:86:8F:41:7F","12.962","-46"
"BLErasp2","13:37:86:8F:41:7F","13.417","-57"
"BLErasp2","13:37:86:8F:41:7F","13.567","-46"
"BLErasp2","13:37:86:8F:41:7F","13.871","-53"
"BLErasp2","13:37:86:8F:41:7F","14.025","-57"
"BLErasp2","13:37:86:8F:41:7F","14.328","-46"
"BLErasp2","13:37:86:8F:41:7F","14.629","-54"
"BLErasp2","13:37:86:8F:41:7F","14.932","-46"
"BLErasp2","13:37:86:8F:41:7F","15.540","-56"
"BLErasp2","13:37:86:8F:41:7F","15.843","-54"
"BLErasp2","13:37:86:8F:41:7F","16.008","-54"
"BLErasp2","13:37:86:8F:41:7F","16.145","-56"
"BLErasp2","13:37:86:8F:41:7F","17.354","-54"
"BLErasp2","13:37:86:8F:41:7F","18.416","-46"
"BLErasp2","13:37:86:8F:41:7F","18.569","-54"
"BLErasp2","13:37:86:8F:41:7F","18.871","-56"
"BLErasp2","13:37:86:8F:41:7F","19.027","-46"
"BLErasp2","13:37:86:8F:41:7F","19.174","-54"
"BLErasp2","13:37:86:8F:41:7F","19.635","-46"
"BLErasp2","13:37:86:8F:41:7F","19.938","-47"
"BLErasp2","13:37:86:8F:41:7F","20.092","-55"
"BLErasp2","13:37:86:8F:41:7F","20.704","-48"
"BLErasp2","13:37:86:8F:41:7F","20.857","-54"
"BLErasp2","13:37:86:8F:41:7F","21.011","-48"
"BLErasp2","13:37:86:8F:41:7F","21.616","-56"
"BLErasp2","13:37:86:8F:41:7F","21.765","-47"
"BLErasp2","13:37:86:8F:41:7F","22.069","-49"
"BLErasp2","13:37:86:8F:41:7F","23.737","-55"
"BLErasp2","13:37:86:8F:41:7F","24.038","-55"
"BLErasp2","13:37:86:8F:41:7F","24.195","-48"
"BLErasp2","13:37:86:8F:41:7F","24.655","-56"
"BLErasp2","13:37:86:8F:41:7F","25.408","-54"
"BLErasp2","13:37:86:8F:41:7F","25.563","-47"
"BLErasp2","13:37:86:8F:41:7F","26.169","-54"
"BLErasp2","13:37:86:8F:41:7F","26.324","-55"
"BLErasp2","13:37:86:8F:41:7F","26.625","-46"
"BLErasp2","13:37:86:8F:41:7F","26.779","-54"
"BLErasp2","13:37:86:8F:41:7F","27.532","-54"
"BLErasp2","13:37:86:8F:41:7F","28.896","-47"
"BLErasp2","13:37:86:8F:41:7F","29.051","-55"
"BLErasp2","13:37:86:8F:41:7F","29.203","-54"
"BLErasp2","13:37:86:8F:41:7F","29.356","-48"
"BLErasp2","13:37:86:8F:41:7F","29.811","-55"
"BLErasp2","13:37:86:8F:41:7F","29.961","-54"
"BLErasp2","13:37:86:8F:41:7F","30.420","-48"
"BLErasp2","13:37:86:8F:41:7F","31.491","-55"
"BLErasp2","13:37:86:8F:41:7F","32.256","-55"
"BLErasp2","13:37:86:8F:41:7F","32.562","-56"
"BLErasp2","13:37:86:8F:41:7F","32.717","-55"
"BLErasp2","13:37:86:8F:41:7F","32.866","-56"
"BLErasp2","13:37:86:8F:41:7F","33.017","-54"
"BLErasp2","13:37:86:8F:41:7F","33.472","-48"
"BLErasp2","13:37:86:8F:41:7F","33.780","-48"
"BLErasp2","13:37:86:8F:41:7F","33.925","-56"
"BLErasp2","13:37:86:8F:41:7F","34.076","-54"
"BLErasp2","13:37:86:8F:41:7F","34.226","-48"
"BLErasp2","13:37:86:8F:41:7F","34.542","-47"
"BLErasp2","13:37:86:8F:41:7F","34.680","-56"
"BLErasp2","13:37:86:8F:41:7F","34.832","-47"
"BLErasp2","13:37:86:8F:41:7F","34.984","-55"
"BLErasp2","13:37:86:8F:41:7F","36.344","-46"
"BLErasp2","13:37:86:8F:41:7F","37.707","-46"
"BLErasp2","13:37:86:8F:41:7F","37.859","-47"
"BLErasp2","13:37:86:8F:41:7F","38.163","-56"
"BLErasp2","13:37:86:8F:41:7F","38.619","-54"
"BLErasp2","13:37:86:8F:41:7F","38.773","-55"
"BLErasp2","13:37:86:8F:41:7F","39.229","-55"
