"peripheral name","peripheral address","time since the scan start at: 18:47:34.727","RSSI value [dB]"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","0.028","-56"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","0.447","-64"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","0.653","-56"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","0.756","-56"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","0.860","-60"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","1.377","-56"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","1.488","-61"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","4.151","-60"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","4.875","-59"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","4.980","-62"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","5.082","-63"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","5.189","-63"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","5.292","-65"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","6.558","-58"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","7.608","-64"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","7.925","-61"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","8.241","-64"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","9.201","-64"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","9.405","-56"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","10.775","-65"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","11.085","-64"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","11.188","-57"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","11.299","-58"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","11.735","-63"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","12.371","-58"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","12.477","-56"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","12.579","-73"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","12.894","-63"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","13.100","-64"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","13.410","-64"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","13.517","-56"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","13.620","-55"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","14.138","-54"
"BLEBeacon12_cc2562","65:65:DD:23:22:EA","14.240","-54"
