"peripheral name","peripheral address","time since the scan start at: 15:42:35.034","RSSI value [dB]"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.027","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.118","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.255","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.299","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.384","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.426","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.569","-45"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.613","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.663","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.711","-47"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.754","-53"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","0.888","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.025","-53"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.110","-53"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.206","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.296","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.340","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.390","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.435","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.528","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.570","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.611","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.842","-50"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.883","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","1.932","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.064","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.109","-47"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.465","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.510","-56"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.595","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.725","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.808","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.901","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","2.989","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","3.026","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","3.112","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","3.158","-51"
