"peripheral name","peripheral address","time since the scan start at: 17:42:57.291","RSSI value [dB]"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-695.580","-49"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-695.446","-48"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-695.405","-54"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-695.362","-56"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-695.321","-58"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-695.141","-48"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-695.098","-48"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-695.056","-45"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-694.921","-45"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-694.872","-49"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-694.828","-49"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-694.736","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-694.599","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-694.552","-53"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-694.382","-48"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-694.339","-49"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-694.294","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-694.114","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-694.025","-49"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-693.931","-49"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-693.887","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-693.836","-55"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-693.794","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-693.748","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-693.700","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-693.511","-53"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-693.470","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-693.423","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-693.381","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-693.335","-47"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-693.290","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-693.244","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-693.195","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-693.101","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-693.058","-54"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-693.017","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-692.975","-53"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-692.936","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-692.892","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-692.844","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-692.749","-51"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-692.623","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-692.256","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-692.212","-54"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-692.166","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-692.118","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-692.078","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-691.982","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-691.893","-53"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-691.767","-46"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-691.680","-53"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-691.635","-53"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-691.515","-52"
"BLEBeacon7_esp","94:B9:7E:E5:11:D2","-691.467","-53"
