"peripheral name","peripheral address","time since the scan start at: 19:01:00.031","RSSI value [dB]"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","0.074","-50"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","0.214","-50"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","0.261","-65"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","0.444","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","0.588","-55"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","0.627","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","0.860","-62"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","0.901","-63"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","1.127","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","1.177","-57"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","1.267","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","1.312","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","1.356","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","1.452","-62"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","1.493","-63"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","1.762","-55"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","1.842","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","1.890","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","1.975","-50"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","2.257","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","2.302","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","2.348","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","2.392","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","2.437","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","2.474","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","2.520","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","2.615","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","2.657","-63"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","2.705","-62"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","3.154","-50"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","3.198","-50"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","3.290","-62"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","3.381","-61"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","3.474","-55"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","3.607","-55"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","3.650","-55"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","3.737","-50"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","3.778","-50"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","3.822","-50"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.057","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.143","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.238","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.327","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.409","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.409","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.449","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.449","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.493","-60"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.493","-60"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.579","-61"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.579","-61"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.761","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.761","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.847","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.847","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.972","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","4.972","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.066","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.066","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.202","-60"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.202","-60"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.251","-60"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.251","-60"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.300","-60"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.300","-60"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.346","-55"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.346","-55"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.390","-55"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.390","-55"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.623","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.623","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.666","-50"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.666","-50"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.751","-61"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.751","-61"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.975","-57"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","5.975","-57"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","6.413","-62"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","6.413","-62"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","6.585","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","6.585","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","6.671","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","6.671","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","6.716","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","6.716","-56"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","6.763","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","6.763","-51"
"BLEBeacon14_esp","94:B9:7E:E6:7A:72","7.090","-63"
