"peripheral name","peripheral address","time since the scan start at: 16:46:29.479","RSSI value [dB]"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","0.043","-56"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","0.175","-56"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","0.367","-51"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","0.506","-53"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","0.548","-53"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","0.684","-58"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","0.733","-55"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","0.817","-57"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","0.865","-52"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","0.911","-51"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","1.096","-54"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","1.185","-54"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","1.227","-54"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","1.273","-56"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","1.314","-56"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","1.359","-56"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","1.540","-51"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","1.580","-52"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","1.620","-51"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","1.751","-53"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","1.839","-53"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","2.135","-52"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","2.176","-53"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","2.221","-53"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","2.450","-53"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","2.497","-52"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","2.542","-52"
"BLEBeacon9_esp","9C:9C:1F:C5:52:96","2.590","-51"
