"peripheral name","peripheral address","time since the scan start at: 17:01:09.137","RSSI value [dB]"
"ble_beacon7","E4:65:B8:DA:43:B6","0.043","-59"
"ble_beacon7","E4:65:B8:DA:43:B6","0.486","-58"
"ble_beacon7","E4:65:B8:DA:43:B6","0.527","-58"
"ble_beacon7","E4:65:B8:DA:43:B6","0.574","-60"
"ble_beacon7","E4:65:B8:DA:43:B6","0.656","-60"
"ble_beacon7","E4:65:B8:DA:43:B6","0.929","-64"
"ble_beacon7","E4:65:B8:DA:43:B6","1.563","-64"
"ble_beacon7","E4:65:B8:DA:43:B6","1.601","-58"
"ble_beacon7","E4:65:B8:DA:43:B6","1.692","-57"
"ble_beacon7","E4:65:B8:DA:43:B6","1.746","-56"
"ble_beacon7","E4:65:B8:DA:43:B6","1.874","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","1.926","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","2.015","-64"
"ble_beacon7","E4:65:B8:DA:43:B6","2.189","-57"
"ble_beacon7","E4:65:B8:DA:43:B6","2.280","-59"
"ble_beacon7","E4:65:B8:DA:43:B6","2.369","-59"
"ble_beacon7","E4:65:B8:DA:43:B6","2.413","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","2.456","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","2.503","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","2.597","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","2.686","-56"
"ble_beacon7","E4:65:B8:DA:43:B6","2.825","-57"
"ble_beacon7","E4:65:B8:DA:43:B6","2.914","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","2.964","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","3.092","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","3.135","-64"
"ble_beacon7","E4:65:B8:DA:43:B6","3.180","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","3.224","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","3.314","-57"
"ble_beacon7","E4:65:B8:DA:43:B6","3.363","-58"
"ble_beacon7","E4:65:B8:DA:43:B6","3.407","-56"
"ble_beacon7","E4:65:B8:DA:43:B6","3.546","-60"
"ble_beacon7","E4:65:B8:DA:43:B6","3.636","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","3.855","-56"
"ble_beacon7","E4:65:B8:DA:43:B6","3.904","-56"
"ble_beacon7","E4:65:B8:DA:43:B6","3.952","-55"
"ble_beacon7","E4:65:B8:DA:43:B6","4.050","-60"
"ble_beacon7","E4:65:B8:DA:43:B6","4.225","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","4.266","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","4.316","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","4.359","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","4.441","-57"
"ble_beacon7","E4:65:B8:DA:43:B6","4.539","-58"
"ble_beacon7","E4:65:B8:DA:43:B6","4.581","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","4.630","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","4.762","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","4.979","-58"
"ble_beacon7","E4:65:B8:DA:43:B6","5.077","-58"
"ble_beacon7","E4:65:B8:DA:43:B6","5.176","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","5.344","-63"
"ble_beacon7","E4:65:B8:DA:43:B6","5.393","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","5.574","-57"
"ble_beacon7","E4:65:B8:DA:43:B6","5.616","-57"
"ble_beacon7","E4:65:B8:DA:43:B6","5.661","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","5.704","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","5.791","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","5.883","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","5.976","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","6.026","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","6.063","-57"
"ble_beacon7","E4:65:B8:DA:43:B6","6.112","-57"
"ble_beacon7","E4:65:B8:DA:43:B6","6.154","-57"
"ble_beacon7","E4:65:B8:DA:43:B6","6.194","-56"
"ble_beacon7","E4:65:B8:DA:43:B6","6.327","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","6.470","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","6.511","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","6.552","-63"
"ble_beacon7","E4:65:B8:DA:43:B6","6.595","-56"
"ble_beacon7","E4:65:B8:DA:43:B6","6.682","-56"
"ble_beacon7","E4:65:B8:DA:43:B6","6.728","-56"
"ble_beacon7","E4:65:B8:DA:43:B6","6.775","-56"
"ble_beacon7","E4:65:B8:DA:43:B6","6.949","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","6.997","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","7.181","-56"
"ble_beacon7","E4:65:B8:DA:43:B6","7.312","-56"
"ble_beacon7","E4:65:B8:DA:43:B6","7.408","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","7.455","-60"
"ble_beacon7","E4:65:B8:DA:43:B6","7.552","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","7.593","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","7.759","-57"
"ble_beacon7","E4:65:B8:DA:43:B6","7.807","-57"
"ble_beacon7","E4:65:B8:DA:43:B6","7.937","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","8.071","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","8.119","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","8.250","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","8.286","-56"
"ble_beacon7","E4:65:B8:DA:43:B6","8.376","-56"
"ble_beacon7","E4:65:B8:DA:43:B6","8.474","-61"
"ble_beacon7","E4:65:B8:DA:43:B6","8.602","-62"
"ble_beacon7","E4:65:B8:DA:43:B6","8.697","-62"
