"peripheral name","peripheral address","time since the scan start at: 16:13:28.885","RSSI value [dB]"
"ble_beacon3","D8:13:2A:73:7E:76","0.032","-52"
"ble_beacon3","D8:13:2A:73:7E:76","0.120","-50"
"ble_beacon3","D8:13:2A:73:7E:76","0.172","-49"
"ble_beacon3","D8:13:2A:73:7E:76","0.267","-51"
"ble_beacon3","D8:13:2A:73:7E:76","0.313","-53"
"ble_beacon3","D8:13:2A:73:7E:76","0.399","-53"
"ble_beacon3","D8:13:2A:73:7E:76","0.667","-51"
"ble_beacon3","D8:13:2A:73:7E:76","0.716","-50"
"ble_beacon3","D8:13:2A:73:7E:76","0.767","-49"
"ble_beacon3","D8:13:2A:73:7E:76","0.810","-50"
"ble_beacon3","D8:13:2A:73:7E:76","0.860","-51"
"ble_beacon3","D8:13:2A:73:7E:76","0.904","-52"
"ble_beacon3","D8:13:2A:73:7E:76","1.004","-52"
"ble_beacon3","D8:13:2A:73:7E:76","1.047","-53"
"ble_beacon3","D8:13:2A:73:7E:76","1.091","-52"
"ble_beacon3","D8:13:2A:73:7E:76","1.316","-50"
"ble_beacon3","D8:13:2A:73:7E:76","1.363","-50"
"ble_beacon3","D8:13:2A:73:7E:76","1.409","-50"
"ble_beacon3","D8:13:2A:73:7E:76","1.534","-52"
"ble_beacon3","D8:13:2A:73:7E:76","1.578","-53"
"ble_beacon3","D8:13:2A:73:7E:76","1.623","-53"
"ble_beacon3","D8:13:2A:73:7E:76","1.664","-53"
"ble_beacon3","D8:13:2A:73:7E:76","1.714","-53"
"ble_beacon3","D8:13:2A:73:7E:76","1.803","-52"
"ble_beacon3","D8:13:2A:73:7E:76","1.844","-53"
"ble_beacon3","D8:13:2A:73:7E:76","1.894","-52"
"ble_beacon3","D8:13:2A:73:7E:76","1.945","-53"
"ble_beacon3","D8:13:2A:73:7E:76","2.081","-53"
"ble_beacon3","D8:13:2A:73:7E:76","2.161","-50"
"ble_beacon3","D8:13:2A:73:7E:76","2.296","-50"
"ble_beacon3","D8:13:2A:73:7E:76","2.383","-51"
"ble_beacon3","D8:13:2A:73:7E:76","2.432","-52"
"ble_beacon3","D8:13:2A:73:7E:76","2.520","-52"
"ble_beacon3","D8:13:2A:73:7E:76","2.559","-53"
"ble_beacon3","D8:13:2A:73:7E:76","2.600","-53"
"ble_beacon3","D8:13:2A:73:7E:76","2.687","-52"
"ble_beacon3","D8:13:2A:73:7E:76","2.819","-50"
"ble_beacon3","D8:13:2A:73:7E:76","2.862","-50"
"ble_beacon3","D8:13:2A:73:7E:76","2.950","-50"
"ble_beacon3","D8:13:2A:73:7E:76","3.132","-53"
"ble_beacon3","D8:13:2A:73:7E:76","3.225","-53"
"ble_beacon3","D8:13:2A:73:7E:76","3.490","-50"
"ble_beacon3","D8:13:2A:73:7E:76","3.589","-52"
"ble_beacon3","D8:13:2A:73:7E:76","3.629","-52"
"ble_beacon3","D8:13:2A:73:7E:76","3.670","-52"
"ble_beacon3","D8:13:2A:73:7E:76","3.714","-53"
"ble_beacon3","D8:13:2A:73:7E:76","3.899","-53"
"ble_beacon3","D8:13:2A:73:7E:76","4.085","-50"
"ble_beacon3","D8:13:2A:73:7E:76","4.124","-50"
"ble_beacon3","D8:13:2A:73:7E:76","4.178","-52"
"ble_beacon3","D8:13:2A:73:7E:76","4.261","-52"
"ble_beacon3","D8:13:2A:73:7E:76","4.312","-53"
"ble_beacon3","D8:13:2A:73:7E:76","4.349","-53"
"ble_beacon3","D8:13:2A:73:7E:76","4.437","-53"
"ble_beacon3","D8:13:2A:73:7E:76","4.487","-53"
"ble_beacon3","D8:13:2A:73:7E:76","4.615","-50"
"ble_beacon3","D8:13:2A:73:7E:76","4.657","-50"
"ble_beacon3","D8:13:2A:73:7E:76","4.704","-50"
"ble_beacon3","D8:13:2A:73:7E:76","4.751","-52"
"ble_beacon3","D8:13:2A:73:7E:76","4.799","-52"
"ble_beacon3","D8:13:2A:73:7E:76","4.980","-53"
"ble_beacon3","D8:13:2A:73:7E:76","5.028","-53"
"ble_beacon3","D8:13:2A:73:7E:76","5.074","-53"
"ble_beacon3","D8:13:2A:73:7E:76","5.253","-50"
"ble_beacon3","D8:13:2A:73:7E:76","5.341","-52"
"ble_beacon3","D8:13:2A:73:7E:76","5.428","-53"
"ble_beacon3","D8:13:2A:73:7E:76","5.565","-52"
"ble_beacon3","D8:13:2A:73:7E:76","5.654","-53"
"ble_beacon3","D8:13:2A:73:7E:76","5.702","-53"
"ble_beacon3","D8:13:2A:73:7E:76","5.746","-50"
"ble_beacon3","D8:13:2A:73:7E:76","5.879","-50"
"ble_beacon3","D8:13:2A:73:7E:76","6.029","-52"
"ble_beacon3","D8:13:2A:73:7E:76","6.162","-53"
"ble_beacon3","D8:13:2A:73:7E:76","6.386","-50"
"ble_beacon3","D8:13:2A:73:7E:76","6.433","-50"
"ble_beacon3","D8:13:2A:73:7E:76","6.484","-50"
"ble_beacon3","D8:13:2A:73:7E:76","6.706","-52"
"ble_beacon3","D8:13:2A:73:7E:76","6.747","-53"
"ble_beacon3","D8:13:2A:73:7E:76","6.792","-53"
"ble_beacon3","D8:13:2A:73:7E:76","6.837","-53"
"ble_beacon3","D8:13:2A:73:7E:76","7.022","-50"
"ble_beacon3","D8:13:2A:73:7E:76","7.113","-52"
"ble_beacon3","D8:13:2A:73:7E:76","7.425","-53"
"ble_beacon3","D8:13:2A:73:7E:76","7.510","-50"
"ble_beacon3","D8:13:2A:73:7E:76","7.555","-50"
"ble_beacon3","D8:13:2A:73:7E:76","7.601","-50"
"ble_beacon3","D8:13:2A:73:7E:76","7.744","-52"
"ble_beacon3","D8:13:2A:73:7E:76","7.788","-52"
"ble_beacon3","D8:13:2A:73:7E:76","7.827","-52"
"ble_beacon3","D8:13:2A:73:7E:76","7.919","-53"
"ble_beacon3","D8:13:2A:73:7E:76","8.102","-50"
"ble_beacon3","D8:13:2A:73:7E:76","8.148","-50"
"ble_beacon3","D8:13:2A:73:7E:76","8.282","-50"
"ble_beacon3","D8:13:2A:73:7E:76","8.412","-52"
"ble_beacon3","D8:13:2A:73:7E:76","8.455","-53"
"ble_beacon3","D8:13:2A:73:7E:76","8.500","-53"
"ble_beacon3","D8:13:2A:73:7E:76","8.586","-53"
"ble_beacon3","D8:13:2A:73:7E:76","8.671","-53"
"ble_beacon3","D8:13:2A:73:7E:76","8.711","-50"
"ble_beacon3","D8:13:2A:73:7E:76","8.805","-50"
"ble_beacon3","D8:13:2A:73:7E:76","9.335","-50"
"ble_beacon3","D8:13:2A:73:7E:76","9.384","-50"
"ble_beacon3","D8:13:2A:73:7E:76","9.434","-50"
"ble_beacon3","D8:13:2A:73:7E:76","9.479","-50"
"ble_beacon3","D8:13:2A:73:7E:76","9.623","-52"
"ble_beacon3","D8:13:2A:73:7E:76","9.765","-53"
"ble_beacon3","D8:13:2A:73:7E:76","9.852","-53"
"ble_beacon3","D8:13:2A:73:7E:76","10.065","-50"
"ble_beacon3","D8:13:2A:73:7E:76","10.202","-52"
"ble_beacon3","D8:13:2A:73:7E:76","10.429","-53"
"ble_beacon3","D8:13:2A:73:7E:76","10.473","-53"
"ble_beacon3","D8:13:2A:73:7E:76","10.513","-50"
"ble_beacon3","D8:13:2A:73:7E:76","10.647","-50"
"ble_beacon3","D8:13:2A:73:7E:76","10.738","-52"
"ble_beacon3","D8:13:2A:73:7E:76","10.875","-53"
"ble_beacon3","D8:13:2A:73:7E:76","10.916","-53"
"ble_beacon3","D8:13:2A:73:7E:76","11.052","-53"
"ble_beacon3","D8:13:2A:73:7E:76","11.143","-50"
"ble_beacon3","D8:13:2A:73:7E:76","11.188","-50"
"ble_beacon3","D8:13:2A:73:7E:76","11.274","-50"
"ble_beacon3","D8:13:2A:73:7E:76","11.317","-52"
"ble_beacon3","D8:13:2A:73:7E:76","11.366","-52"
"ble_beacon3","D8:13:2A:73:7E:76","11.414","-52"
"ble_beacon3","D8:13:2A:73:7E:76","11.461","-53"
"ble_beacon3","D8:13:2A:73:7E:76","11.595","-53"
"ble_beacon3","D8:13:2A:73:7E:76","11.782","-50"
"ble_beacon3","D8:13:2A:73:7E:76","11.869","-50"
"ble_beacon3","D8:13:2A:73:7E:76","11.920","-52"
"ble_beacon3","D8:13:2A:73:7E:76","12.063","-53"
"ble_beacon3","D8:13:2A:73:7E:76","12.147","-53"
"ble_beacon3","D8:13:2A:73:7E:76","12.280","-50"
"ble_beacon3","D8:13:2A:73:7E:76","12.330","-50"
"ble_beacon3","D8:13:2A:73:7E:76","12.420","-50"
"ble_beacon3","D8:13:2A:73:7E:76","12.644","-53"
"ble_beacon3","D8:13:2A:73:7E:76","12.690","-53"
"ble_beacon3","D8:13:2A:73:7E:76","12.727","-53"
"ble_beacon3","D8:13:2A:73:7E:76","12.776","-53"
"ble_beacon3","D8:13:2A:73:7E:76","12.864","-50"
"ble_beacon3","D8:13:2A:73:7E:76","12.905","-50"
"ble_beacon3","D8:13:2A:73:7E:76","12.951","-50"
"ble_beacon3","D8:13:2A:73:7E:76","13.129","-52"
"ble_beacon3","D8:13:2A:73:7E:76","13.264","-53"
"ble_beacon3","D8:13:2A:73:7E:76","13.395","-52"
"ble_beacon3","D8:13:2A:73:7E:76","13.481","-50"
"ble_beacon3","D8:13:2A:73:7E:76","13.525","-50"
"ble_beacon3","D8:13:2A:73:7E:76","13.572","-50"
"ble_beacon3","D8:13:2A:73:7E:76","13.659","-52"
"ble_beacon3","D8:13:2A:73:7E:76","13.797","-53"
"ble_beacon3","D8:13:2A:73:7E:76","13.846","-53"
"ble_beacon3","D8:13:2A:73:7E:76","13.894","-53"
"ble_beacon3","D8:13:2A:73:7E:76","13.988","-53"
"ble_beacon3","D8:13:2A:73:7E:76","14.029","-53"
"ble_beacon3","D8:13:2A:73:7E:76","14.071","-50"
"ble_beacon3","D8:13:2A:73:7E:76","14.115","-50"
"ble_beacon3","D8:13:2A:73:7E:76","14.162","-50"
"ble_beacon3","D8:13:2A:73:7E:76","14.210","-50"
"ble_beacon3","D8:13:2A:73:7E:76","14.310","-52"
"ble_beacon3","D8:13:2A:73:7E:76","14.536","-53"
"ble_beacon3","D8:13:2A:73:7E:76","14.706","-50"
"ble_beacon3","D8:13:2A:73:7E:76","14.748","-50"
"ble_beacon3","D8:13:2A:73:7E:76","14.789","-50"
"ble_beacon3","D8:13:2A:73:7E:76","14.887","-52"
"ble_beacon3","D8:13:2A:73:7E:76","14.934","-52"
"ble_beacon3","D8:13:2A:73:7E:76","14.976","-51"
"ble_beacon3","D8:13:2A:73:7E:76","15.065","-53"
"ble_beacon3","D8:13:2A:73:7E:76","15.193","-53"
"ble_beacon3","D8:13:2A:73:7E:76","15.234","-50"
"ble_beacon3","D8:13:2A:73:7E:76","15.276","-50"
"ble_beacon3","D8:13:2A:73:7E:76","15.323","-50"
"ble_beacon3","D8:13:2A:73:7E:76","15.366","-49"
"ble_beacon3","D8:13:2A:73:7E:76","15.453","-52"
"ble_beacon3","D8:13:2A:73:7E:76","15.503","-52"
"ble_beacon3","D8:13:2A:73:7E:76","15.589","-52"
"ble_beacon3","D8:13:2A:73:7E:76","15.634","-53"
"ble_beacon3","D8:13:2A:73:7E:76","15.805","-50"
"ble_beacon3","D8:13:2A:73:7E:76","16.021","-52"
"ble_beacon3","D8:13:2A:73:7E:76","16.253","-53"
"ble_beacon3","D8:13:2A:73:7E:76","16.338","-53"
"ble_beacon3","D8:13:2A:73:7E:76","16.381","-53"
"ble_beacon3","D8:13:2A:73:7E:76","16.421","-50"
"ble_beacon3","D8:13:2A:73:7E:76","16.512","-50"
"ble_beacon3","D8:13:2A:73:7E:76","16.608","-50"
"ble_beacon3","D8:13:2A:73:7E:76","16.656","-50"
"ble_beacon3","D8:13:2A:73:7E:76","16.692","-50"
"ble_beacon3","D8:13:2A:73:7E:76","16.865","-52"
"ble_beacon3","D8:13:2A:73:7E:76","16.905","-52"
"ble_beacon3","D8:13:2A:73:7E:76","16.949","-52"
"ble_beacon3","D8:13:2A:73:7E:76","16.992","-52"
"ble_beacon3","D8:13:2A:73:7E:76","17.129","-53"
"ble_beacon3","D8:13:2A:73:7E:76","17.171","-53"
"ble_beacon3","D8:13:2A:73:7E:76","17.212","-53"
"ble_beacon3","D8:13:2A:73:7E:76","17.259","-50"
"ble_beacon3","D8:13:2A:73:7E:76","17.528","-52"
"ble_beacon3","D8:13:2A:73:7E:76","17.580","-52"
"ble_beacon3","D8:13:2A:73:7E:76","17.673","-53"
"ble_beacon3","D8:13:2A:73:7E:76","17.721","-53"
"ble_beacon3","D8:13:2A:73:7E:76","17.772","-53"
"ble_beacon3","D8:13:2A:73:7E:76","17.902","-50"
"ble_beacon3","D8:13:2A:73:7E:76","17.949","-50"
"ble_beacon3","D8:13:2A:73:7E:76","17.990","-52"
"ble_beacon3","D8:13:2A:73:7E:76","18.075","-52"
"ble_beacon3","D8:13:2A:73:7E:76","18.205","-53"
"ble_beacon3","D8:13:2A:73:7E:76","18.335","-53"
"ble_beacon3","D8:13:2A:73:7E:76","18.417","-50"
"ble_beacon3","D8:13:2A:73:7E:76","18.508","-50"
"ble_beacon3","D8:13:2A:73:7E:76","18.549","-50"
"ble_beacon3","D8:13:2A:73:7E:76","18.733","-53"
"ble_beacon3","D8:13:2A:73:7E:76","18.821","-53"
"ble_beacon3","D8:13:2A:73:7E:76","19.047","-50"
"ble_beacon3","D8:13:2A:73:7E:76","19.093","-50"
"ble_beacon3","D8:13:2A:73:7E:76","19.229","-52"
"ble_beacon3","D8:13:2A:73:7E:76","19.453","-53"
"ble_beacon3","D8:13:2A:73:7E:76","19.501","-52"
"ble_beacon3","D8:13:2A:73:7E:76","19.630","-50"
"ble_beacon3","D8:13:2A:73:7E:76","19.902","-53"
"ble_beacon3","D8:13:2A:73:7E:76","19.946","-50"
"ble_beacon3","D8:13:2A:73:7E:76","19.987","-50"
"ble_beacon3","D8:13:2A:73:7E:76","20.077","-52"
"ble_beacon3","D8:13:2A:73:7E:76","20.121","-52"
"ble_beacon3","D8:13:2A:73:7E:76","20.172","-53"
"ble_beacon3","D8:13:2A:73:7E:76","20.271","-51"
"ble_beacon3","D8:13:2A:73:7E:76","20.322","-54"
"ble_beacon3","D8:13:2A:73:7E:76","20.401","-54"
"ble_beacon3","D8:13:2A:73:7E:76","20.446","-52"
"ble_beacon3","D8:13:2A:73:7E:76","20.489","-52"
"ble_beacon3","D8:13:2A:73:7E:76","20.588","-51"
"ble_beacon3","D8:13:2A:73:7E:76","20.637","-54"
"ble_beacon3","D8:13:2A:73:7E:76","20.760","-52"
"ble_beacon3","D8:13:2A:73:7E:76","20.891","-51"
"ble_beacon3","D8:13:2A:73:7E:76","21.030","-55"
"ble_beacon3","D8:13:2A:73:7E:76","21.072","-54"
"ble_beacon3","D8:13:2A:73:7E:76","21.156","-52"
"ble_beacon3","D8:13:2A:73:7E:76","21.375","-54"
"ble_beacon3","D8:13:2A:73:7E:76","21.417","-54"
"ble_beacon3","D8:13:2A:73:7E:76","21.463","-54"
"ble_beacon3","D8:13:2A:73:7E:76","21.513","-52"
"ble_beacon3","D8:13:2A:73:7E:76","21.553","-52"
"ble_beacon3","D8:13:2A:73:7E:76","21.600","-51"
"ble_beacon3","D8:13:2A:73:7E:76","21.741","-54"
"ble_beacon3","D8:13:2A:73:7E:76","21.831","-52"
"ble_beacon3","D8:13:2A:73:7E:76","21.872","-51"
"ble_beacon3","D8:13:2A:73:7E:76","22.128","-55"
"ble_beacon3","D8:13:2A:73:7E:76","22.180","-54"
"ble_beacon3","D8:13:2A:73:7E:76","22.216","-51"
"ble_beacon3","D8:13:2A:73:7E:76","22.257","-52"
"ble_beacon3","D8:13:2A:73:7E:76","22.307","-52"
"ble_beacon3","D8:13:2A:73:7E:76","22.406","-51"
"ble_beacon3","D8:13:2A:73:7E:76","22.499","-54"
"ble_beacon3","D8:13:2A:73:7E:76","22.588","-52"
"ble_beacon3","D8:13:2A:73:7E:76","22.678","-51"
"ble_beacon3","D8:13:2A:73:7E:76","22.723","-51"
"ble_beacon3","D8:13:2A:73:7E:76","22.770","-51"
"ble_beacon3","D8:13:2A:73:7E:76","22.815","-54"
"ble_beacon3","D8:13:2A:73:7E:76","22.902","-52"
"ble_beacon3","D8:13:2A:73:7E:76","22.948","-52"
"ble_beacon3","D8:13:2A:73:7E:76","22.992","-52"
"ble_beacon3","D8:13:2A:73:7E:76","23.087","-51"
"ble_beacon3","D8:13:2A:73:7E:76","23.134","-51"
"ble_beacon3","D8:13:2A:73:7E:76","23.222","-54"
"ble_beacon3","D8:13:2A:73:7E:76","23.264","-52"
"ble_beacon3","D8:13:2A:73:7E:76","23.302","-52"
"ble_beacon3","D8:13:2A:73:7E:76","23.386","-51"
"ble_beacon3","D8:13:2A:73:7E:76","23.429","-51"
"ble_beacon3","D8:13:2A:73:7E:76","23.524","-54"
"ble_beacon3","D8:13:2A:73:7E:76","23.615","-52"
"ble_beacon3","D8:13:2A:73:7E:76","23.664","-52"
"ble_beacon3","D8:13:2A:73:7E:76","23.705","-52"
"ble_beacon3","D8:13:2A:73:7E:76","23.748","-51"
"ble_beacon3","D8:13:2A:73:7E:76","24.033","-52"
"ble_beacon3","D8:13:2A:73:7E:76","24.248","-55"
"ble_beacon3","D8:13:2A:73:7E:76","24.333","-52"
"ble_beacon3","D8:13:2A:73:7E:76","24.665","-55"
"ble_beacon3","D8:13:2A:73:7E:76","24.710","-52"
"ble_beacon3","D8:13:2A:73:7E:76","24.802","-51"
"ble_beacon3","D8:13:2A:73:7E:76","24.889","-51"
"ble_beacon3","D8:13:2A:73:7E:76","24.933","-54"
"ble_beacon3","D8:13:2A:73:7E:76","25.258","-51"
"ble_beacon3","D8:13:2A:73:7E:76","25.391","-55"
"ble_beacon3","D8:13:2A:73:7E:76","25.436","-52"
"ble_beacon3","D8:13:2A:73:7E:76","25.479","-52"
"ble_beacon3","D8:13:2A:73:7E:76","25.531","-51"
"ble_beacon3","D8:13:2A:73:7E:76","25.665","-54"
"ble_beacon3","D8:13:2A:73:7E:76","25.707","-54"
"ble_beacon3","D8:13:2A:73:7E:76","25.888","-51"
"ble_beacon3","D8:13:2A:73:7E:76","26.019","-54"
"ble_beacon3","D8:13:2A:73:7E:76","26.060","-50"
"ble_beacon3","D8:13:2A:73:7E:76","26.157","-50"
"ble_beacon3","D8:13:2A:73:7E:76","26.200","-50"
"ble_beacon3","D8:13:2A:73:7E:76","26.343","-51"
"ble_beacon3","D8:13:2A:73:7E:76","26.701","-50"
"ble_beacon3","D8:13:2A:73:7E:76","26.744","-50"
"ble_beacon3","D8:13:2A:73:7E:76","26.789","-50"
"ble_beacon3","D8:13:2A:73:7E:76","26.831","-53"
"ble_beacon3","D8:13:2A:73:7E:76","26.880","-53"
"ble_beacon3","D8:13:2A:73:7E:76","26.921","-52"
"ble_beacon3","D8:13:2A:73:7E:76","26.969","-52"
"ble_beacon3","D8:13:2A:73:7E:76","27.011","-53"
"ble_beacon3","D8:13:2A:73:7E:76","27.194","-53"
"ble_beacon3","D8:13:2A:73:7E:76","27.328","-50"
"ble_beacon3","D8:13:2A:73:7E:76","27.415","-52"
"ble_beacon3","D8:13:2A:73:7E:76","27.460","-53"
"ble_beacon3","D8:13:2A:73:7E:76","27.601","-53"
"ble_beacon3","D8:13:2A:73:7E:76","27.648","-53"
"ble_beacon3","D8:13:2A:73:7E:76","27.687","-53"
"ble_beacon3","D8:13:2A:73:7E:76","27.779","-53"
"ble_beacon3","D8:13:2A:73:7E:76","27.908","-50"
"ble_beacon3","D8:13:2A:73:7E:76","28.000","-50"
"ble_beacon3","D8:13:2A:73:7E:76","28.267","-53"
"ble_beacon3","D8:13:2A:73:7E:76","28.315","-53"
"ble_beacon3","D8:13:2A:73:7E:76","28.545","-50"
"ble_beacon3","D8:13:2A:73:7E:76","28.772","-53"
"ble_beacon3","D8:13:2A:73:7E:76","28.816","-53"
"ble_beacon3","D8:13:2A:73:7E:76","28.865","-53"
"ble_beacon3","D8:13:2A:73:7E:76","29.083","-52"
"ble_beacon3","D8:13:2A:73:7E:76","29.133","-48"
"ble_beacon3","D8:13:2A:73:7E:76","29.180","-51"
"ble_beacon3","D8:13:2A:73:7E:76","29.268","-51"
"ble_beacon3","D8:13:2A:73:7E:76","29.495","-52"
"ble_beacon3","D8:13:2A:73:7E:76","29.544","-52"
"ble_beacon3","D8:13:2A:73:7E:76","29.603","-52"
"ble_beacon3","D8:13:2A:73:7E:76","29.687","-54"
"ble_beacon3","D8:13:2A:73:7E:76","29.776","-52"
"ble_beacon3","D8:13:2A:73:7E:76","29.822","-52"
"ble_beacon3","D8:13:2A:73:7E:76","29.870","-52"
"ble_beacon3","D8:13:2A:73:7E:76","29.961","-52"
"ble_beacon3","D8:13:2A:73:7E:76","30.011","-54"
"ble_beacon3","D8:13:2A:73:7E:76","30.057","-55"
"ble_beacon3","D8:13:2A:73:7E:76","30.191","-52"
"ble_beacon3","D8:13:2A:73:7E:76","30.241","-52"
"ble_beacon3","D8:13:2A:73:7E:76","30.387","-54"
"ble_beacon3","D8:13:2A:73:7E:76","30.474","-54"
"ble_beacon3","D8:13:2A:73:7E:76","30.516","-52"
"ble_beacon3","D8:13:2A:73:7E:76","30.599","-52"
